Ticker,Date,Price,sell_price,sell_date,closest_above,Earnings Offset Closest,average_duration,total_days_below_threshold,63d %,daily delta,Pwin,date_number_buy,date_number_sell
MTX,2022-09-27,49.9,53.26,2022-10-04,-11,-22.0,0.0,0.0,-0.256998213222156,-0.0165549862041782,87.6923,2200,2205.0
MCO,2022-09-27,249.74,269.09,2022-10-28,-27,-20.0,4.0,29.0,-0.2267393256339598,-0.0023170341962287,86.9565,2200,2223.0
CCK,2022-09-27,79.73,84.43,2022-10-04,-11,-19.0,8.0,16.0,-0.2165667682028101,-0.0215977420542397,88.8889,2200,2205.0
OSK,2022-09-27,70.43,77.29,2022-10-04,-29,-22.0,7.0,57.0,-0.2131605407217071,-0.0035370684776456,82.2785,2200,2205.0
PBH,2022-09-27,48.72,51.24,2022-10-13,-40,-27.0,0.0,0.0,-0.2028795811518324,-0.0083452065947486,82.9787,2200,2212.0
SSNC,2022-09-27,47.91,51.28,2022-10-04,-26,-22.0,11.0,57.0,-0.2369804108934544,-0.0164237322931637,91.1111,2200,2205.0
J,2022-09-27,109.29,116.19,2022-10-04,-41,-39.0,0.0,0.0,-0.2040058266569555,-0.0224508050089444,100.0,2200,2205.0
CPT,2022-09-27,117.32,123.21,2023-01-31,-29,-22.0,3.0,6.0,-0.2003271760616182,-0.0117924528301887,95.8333,2200,2286.0
REG,2022-09-27,52.78,56.07,2022-10-04,-27,-27.0,3.0,3.0,-0.2072694502853709,-0.0095702758491273,91.8919,2200,2205.0
ESNT,2022-09-27,34.7,38.02,2022-10-04,-27,-28.0,1.0,2.0,-0.2156419529837251,-0.0102681118083285,89.7959,2200,2205.0
ESS,2022-09-27,238.35,252.75,2023-12-28,-29,-21.0,3.0,11.0,-0.2014272791235301,-0.0109137687774918,88.8889,2200,2515.0
SHO,2022-09-27,9.62,10.16,2022-10-13,-27,-30.0,6.0,31.0,-0.2127659574468086,-0.0010384215991694,91.8367,2200,2212.0
BX,2022-09-27,81.95,86.49,2022-10-03,-22,-17.0,7.0,93.0,-0.2467138523761375,-0.0145502645502644,88.2353,2200,2204.0
ALLY,2022-09-27,28.1,30.82,2022-10-04,-22,-16.0,9.0,108.0,-0.2384823848238482,-0.0143809189757979,85.7143,2200,2205.0
CBRE,2022-09-27,68.53,73.48,2022-10-04,-27,-22.0,7.0,58.0,-0.2184078467153285,-0.0072432275822106,91.4894,2200,2205.0
GPN,2022-09-27,107.99,116.15,2022-10-04,-11,-24.0,13.0,67.0,-0.2086325663198007,-0.0341651015114927,97.4359,2200,2205.0
ICLR,2022-09-27,183.25,197.26,2022-10-04,-11,-26.0,8.0,69.0,-0.2595959595959596,-0.0026125292548848,84.8485,2200,2205.0
GLW,2022-09-27,29.5,31.53,2022-10-04,-29,-20.0,5.0,17.0,-0.2141715503462973,-0.0130478420876547,91.6667,2200,2205.0
IRT,2022-09-27,16.39,17.43,2022-10-03,-11,-21.0,13.0,65.0,-0.272525521526853,-0.0209080047789723,87.5,2200,2204.0
C,2022-09-27,42.59,45.32,2022-10-25,-27,-13.0,9.0,72.0,-0.2168076498712762,-0.0093044894161432,92.9577,2200,2220.0
WFG,2022-09-27,70.04,75.31,2022-10-03,-11,-21.0,4.0,39.0,-0.3132660064712226,-0.0042649985783337,85.567,2200,2204.0
OMF,2022-09-27,29.07,31.08,2022-10-03,-11,-21.0,10.0,80.0,-0.3106473796537823,-0.0047928791509757,86.5546,2200,2204.0
BEP,2022-09-27,32.2,,,-33,-28.0,7.0,22.0,-0.2015869080089262,-0.022761760242792,100.0,2200,
PH,2022-09-27,238.29,252.26,2022-10-03,-27,-27.0,4.0,4.0,-0.2263311688311688,-0.0070422535211267,92.3077,2200,2204.0
OTTR,2022-09-27,63.38,66.79,2022-10-27,-26,-24.0,0.0,0.0,-0.2244248653940284,-0.0181254841208364,80.0,2200,2222.0
PFSI,2022-09-27,45.0,47.36,2022-10-04,-26,-22.0,16.0,96.0,-0.2458521870286576,-0.0083737329219921,80.8824,2200,2205.0
TECH,2022-09-27,70.635,77.14,2022-10-04,-22,-25.0,7.0,81.0,-0.2789587852494577,-0.0259928295642579,88.6364,2200,2205.0
EW,2022-09-27,82.37,87.18,2022-10-04,-30,-22.0,20.0,82.0,-0.2322676857116227,-0.0145950472544562,94.2857,2200,2205.0
SPGI,2022-09-27,313.27,346.21,2022-11-10,-31,-22.0,5.0,39.0,-0.2032807731434385,-0.0068477950733919,100.0,2200,2232.0
EMN,2022-09-27,70.86,74.47,2022-10-03,-11,-22.0,5.0,28.0,-0.3046806005298793,-0.0075630252100841,84.2105,2200,2204.0
ITT,2022-09-27,66.22,71.13,2022-10-04,-29,-27.0,16.0,82.0,-0.2057094878253569,-0.0045099218280215,82.1429,2200,2205.0
WHR,2022-09-27,137.24,146.23,2022-10-04,-27,-17.0,8.0,53.0,-0.2189402993568948,-0.0013825220112057,80.3279,2200,2205.0
IRM,2022-09-27,43.59,47.58,2022-10-04,-6,-27.0,3.0,6.0,-0.2290413866289351,-0.0254862508383634,97.2222,2200,2205.0
CUBE,2022-09-27,39.28,41.87,2022-10-28,-22,-22.0,11.0,56.0,-0.2258573117855735,-0.0108285066733819,93.75,2200,2223.0
FLT,2022-09-27,174.35,188.43,2022-10-04,-11,-26.0,9.0,38.0,-0.2621979603063772,-0.0340185051803424,95.2381,2200,2205.0
AMT,2022-09-27,220.6,232.21,2023-01-12,-28,-22.0,10.0,20.0,-0.2163967036089797,-0.0034783394317207,90.0,2200,2274.0
RLJ,2022-09-27,10.23,11.1,2022-10-17,-22,-26.0,6.0,51.0,-0.2377049180327868,-0.0009765625,85.5422,2200,2214.0
APO,2022-09-27,48.85,51.93,2022-10-04,-30,-26.0,7.0,77.0,-0.2054326610279765,-0.0004092490280335,98.5075,2200,2205.0
HI,2022-09-27,36.65,39.49,2022-10-04,-26,-36.0,2.0,4.0,-0.2372528616024973,-0.0013623978201635,87.037,2200,2205.0
RUSHB,2022-09-27,31.44,33.7133,2022-10-03,-27,-20.0,2.0,18.0,-0.2101832103640843,-0.0002130589219218,87.0968,2200,2204.0
RITM,2022-09-27,7.38,7.75,2022-10-18,-11,-26.0,2.0,13.0,-0.3235563703024748,-0.0212201591511936,81.25,2200,2215.0
CSX,2022-09-27,27.22,28.76,2022-10-25,-27,-17.0,17.0,35.0,-0.2105568445475637,-0.007655851257747,94.4444,2200,2220.0
LH,2022-09-27,177.5258,196.0567,2022-10-25,-29,-22.0,0.0,0.0,-0.2118689930392618,-0.0180106625777595,100.0,2200,2220.0
AVY,2022-09-27,163.0,173.79,2022-10-04,-29,-21.0,10.0,31.0,-0.2014501273760532,-0.0040936029816092,96.875,2200,2205.0
EVTC,2022-09-27,31.0,33.29,2022-10-04,-37,-26.0,7.0,21.0,-0.2226680040120361,-0.0022529771483746,84.7826,2200,2205.0
OLN,2022-09-27,42.45,45.11,2022-10-03,-11,-21.0,12.0,89.0,-0.2726182316655242,-0.0035211267605633,80.6452,2200,2204.0
REXR,2022-09-27,52.74,58.03,2022-11-10,-22,-16.0,1.0,1.0,-0.2296231375985976,-0.0372398685651698,96.2963,2200,2232.0
CVCO,2022-09-27,204.47,228.84,2022-10-04,-22,-27.0,8.0,106.0,-0.2864919565900129,-0.0135089496791624,86.6667,2200,2205.0
GOOGL,2022-09-27,97.5,102.52,2022-10-24,-30,-20.0,6.0,38.0,-0.2013433813892529,-0.0068248955892838,100.0,2200,2219.0
GOOG,2022-09-27,98.09,104.93,2022-10-25,-30,-20.0,6.0,43.0,-0.2017415364583332,-0.007286711871268,100.0,2200,2220.0
O,2022-09-27,59.49,63.01,2022-11-04,-30,-26.0,0.0,0.0,-0.2041471571906354,-0.0231527093596058,100.0,2200,2228.0
EQT,2022-09-27,39.29,41.75,2022-10-03,-9,-21.0,9.0,72.0,-0.2235177865612648,-0.0022854240731337,85.1852,2200,2204.0
MA,2022-09-27,286.48,301.27,2022-10-04,-29,-22.0,2.0,5.0,-0.2041116821780801,-0.0125124952604184,100.0,2200,2205.0
AQN,2022-09-28,11.6,,,-30,-32.0,0.0,0.0,-0.2027491408934708,-0.0076988879384088,100.0,2201,
BEP,2022-09-28,31.99,,,-34,-27.0,6.0,25.0,-0.2067939499132159,-0.0065217391304349,94.4444,2201,
AQN,2022-09-29,11.06,11.77,2022-10-04,-13,-31.0,0.0,0.0,-0.2398625429553265,-0.0465517241379309,85.7143,2202,2205.0
CRUS,2022-09-29,69.55,73.07,2022-10-05,-29,-23.0,9.0,27.0,-0.2137689351119149,-0.0422748554117323,87.3016,2202,2206.0
ENV,2022-09-29,45.75,48.06,2022-10-25,-28,-28.0,7.0,103.0,-0.2439266236985622,-0.0075921908893709,81.8182,2202,2220.0
SWKS,2022-09-29,89.26,96.35,2022-11-11,-32,-25.0,5.0,38.0,-0.2137068357998589,-0.0398020654044749,87.5,2202,2233.0
BEP,2022-09-29,30.94,,,-25,-26.0,6.0,25.0,-0.2328291594346639,-0.0328227571115973,89.4737,2202,
AB,2022-09-29,35.66,37.63,2022-10-31,-24,-21.0,1.0,6.0,-0.2122818643693396,-0.0338661609319967,100.0,2202,2224.0
QCOM,2022-09-29,114.84,122.37,2022-10-04,-24,-24.0,8.0,93.0,-0.2631849095341974,-0.0343899772975699,86.25,2202,2205.0
ESLT,2022-09-29,190.0,201.97,2022-10-11,-33,31.0,8.0,8.0,-0.2221721865149221,-0.046136854259752,100.0,2202,2210.0
HMC,2022-09-30,21.59,22.94,2022-10-04,-25,-28.0,4.0,9.0,-0.2077064220183486,-0.0270392068499324,100.0,2203,2205.0
MUFG,2022-09-30,4.5,4.73,2022-10-21,-43,-31.0,0.0,0.0,-0.2063492063492064,-0.0196078431372548,91.1765,2203,2218.0
POWI,2022-09-30,64.32,67.92,2022-10-04,-30,-23.0,6.0,79.0,-0.2448045086297993,-0.0198110332215789,84.4828,2203,2205.0
TEX,2022-09-30,29.74,33.09,2022-10-04,-32,-19.0,10.0,113.0,-0.2186022070415134,-0.0030170968823332,93.1034,2203,2205.0
CBRE,2022-09-30,67.51,73.48,2022-10-04,-29,-19.0,6.0,60.0,-0.2300410583941605,-0.0041304027142646,89.5833,2203,2205.0
GOOG,2022-09-30,96.15,102.41,2022-10-04,-30,-17.0,5.0,52.0,-0.2175292968749999,-0.0197777551228462,94.1176,2203,2205.0
AVGO,2022-09-30,444.01,479.86,2022-10-04,-30,20.0,8.0,25.0,-0.205649778159439,-0.0135960722457956,100.0,2203,2205.0
BXMT,2022-09-30,23.34,25.21,2022-10-04,-14,-18.0,1.0,1.0,-0.2504816955684008,-0.0246552444630171,92.8571,2203,2205.0
TECH,2022-09-30,71.0,77.14,2022-10-04,-25,-22.0,7.0,81.0,-0.2752328697205564,-0.005706683471624,86.6667,2203,2205.0
CRI,2022-09-30,65.53,68.82,2022-10-03,-30,-20.0,9.0,59.0,-0.2323102155576382,-0.003951968384253,96.0784,2203,2204.0
FTS,2022-09-30,37.99,40.38,2022-11-10,-31,-20.0,0.0,0.0,-0.2105153782211137,-0.0185998450012916,100.0,2203,2232.0
TDG,2022-09-30,524.82,563.52,2022-10-04,-31,-29.0,3.0,23.0,-0.2251978268572102,-0.01052036199095,89.6552,2203,2205.0
MODG,2022-09-30,19.26,20.43,2022-10-04,-30,-24.0,4.0,109.0,-0.2292917166866745,-0.0208439247585154,87.5,2203,2205.0
AVY,2022-09-30,162.7,173.79,2022-10-04,-32,-18.0,9.0,36.0,-0.2029198510679992,-0.0055012224938875,93.9394,2203,2205.0
BNS,2022-09-30,47.57,51.81,2022-11-10,-28,27.0,4.0,12.0,-0.2513377400062953,-0.0140932642487046,88.8889,2203,2232.0
AMZN,2022-09-30,113.0,121.09,2022-10-04,-30,-19.0,17.0,103.0,-0.2195054565547727,-0.0156794425087107,97.1429,2203,2205.0
MGEE,2022-09-30,65.63,70.6,2022-11-10,-27,-24.0,0.0,0.0,-0.2359720605355064,-0.0383882783882784,100.0,2203,2232.0
RBC,2022-09-30,207.81,220.76,2022-10-04,-32,-29.0,6.0,45.0,-0.2154264356099218,-0.013903388061118,94.5946,2203,2205.0
MGA,2022-09-30,47.42,51.7,2022-10-04,-14,-25.0,11.0,112.0,-0.2738131699846859,-0.0220664054444215,89.0244,2203,2205.0
SPGI,2022-09-30,305.35,323.55,2022-10-04,-30,-19.0,4.0,42.0,-0.2234231943031535,-0.0163643977708339,95.8333,2203,2205.0
EW,2022-09-30,82.63,87.18,2022-10-04,-33,-19.0,20.0,82.0,-0.229844347096654,-0.0143146844804963,91.6667,2203,2205.0
XRX,2022-09-30,13.08,14.66,2022-10-04,-14,-17.0,11.0,100.0,-0.3201663201663201,-0.026061057334326,86.5672,2203,2205.0
C,2022-09-30,41.67,44.41,2022-10-04,-29,-10.0,10.0,71.0,-0.2337256344244207,-0.0169851380042462,91.6667,2203,2205.0
AX,2022-09-30,34.23,37.62,2022-10-04,-23,-19.0,18.0,109.0,-0.2796717171717172,-0.0163793103448276,82.8125,2203,2205.0
SNX,2022-09-30,81.19,87.82,2022-10-04,-25,3.0,2.0,9.0,-0.2381533264520972,-0.0234544142410392,96.9697,2203,2205.0
GPN,2022-09-30,108.05,116.15,2022-10-04,-14,-21.0,14.0,88.0,-0.208192877033563,-0.0136023370458281,95.0,2203,2205.0
SHW,2022-09-30,204.75,219.51,2022-10-04,-32,-17.0,14.0,73.0,-0.2094899810818115,-0.0148672055427251,86.3636,2203,2205.0
MSFT,2022-09-30,232.9,248.88,2022-10-04,-31,-17.0,0.0,0.0,-0.2063924762326644,-0.0193684210526315,100.0,2203,2205.0
MA,2022-09-30,284.34,301.27,2022-10-04,-30,-19.0,2.0,8.0,-0.2100569523544937,-0.0084736897164975,94.4444,2203,2205.0
AAPL,2022-09-30,138.2,146.1,2022-10-04,-30,-19.0,4.0,9.0,-0.2082497851618449,-0.0300393037619315,86.6667,2203,2205.0
SNPS,2022-09-30,305.51,321.7,2022-10-04,-32,31.0,3.0,55.0,-0.2175438596491228,-0.0119979302761789,91.3043,2203,2205.0
NXPI,2022-09-30,147.51,159.89,2022-10-04,-32,-21.0,6.0,53.0,-0.2135735991896359,-0.0231772730282763,83.5616,2203,2205.0
ASX,2022-09-30,4.99,5.43,2022-10-04,-30,-19.0,8.0,94.0,-0.2203125,-0.0039920159680637,83.7838,2203,2205.0
ZD,2022-09-30,68.48,73.42,2022-10-04,-30,-27.0,20.0,102.0,-0.222789694699807,-0.0176445273274995,88.6364,2203,2205.0
MPWR,2022-09-30,363.4,394.01,2022-10-04,-22,-19.0,4.0,105.0,-0.3231262106988526,-0.0054734537493158,83.6735,2203,2205.0
BLK,2022-09-30,550.28,591.3,2022-10-04,-14,-9.0,7.0,79.0,-0.2731451517032772,-0.0241878280607178,80.4878,2203,2205.0
SKY,2022-09-30,52.87,55.82,2022-10-03,-30,-22.0,14.0,119.0,-0.2393900158250612,-0.0108512628624883,91.0959,2203,2204.0
HAS,2022-09-30,67.42,70.99,2023-08-29,-50,-12.0,0.0,0.0,-0.2049528301886791,-0.0069229636176166,87.5,2203,2431.0
MCO,2022-09-30,243.11,261.98,2022-10-04,-25,-17.0,4.0,29.0,-0.2472675480694801,-0.0139925373134327,83.3333,2203,2205.0
NVMI,2022-09-30,85.3,90.02,2022-10-04,-25,-24.0,10.0,110.0,-0.2260932680094357,-0.0207783262541614,87.037,2203,2205.0
FLS,2022-09-30,24.3,26.7,2022-10-04,-13,-21.0,10.0,73.0,-0.3094629156010229,-0.0117934119560796,86.5169,2203,2205.0
AB,2022-09-30,35.06,36.84,2022-10-04,-15,-20.0,2.0,14.0,-0.2255356748398498,-0.0168255748738079,96.6667,2203,2205.0
LAD,2022-09-30,214.55,231.33,2022-11-10,-22,-13.0,2.0,16.0,-0.2740898633103261,-0.0051008578715511,80.2632,2203,2232.0
SQM,2022-09-30,90.75,97.49,2022-10-04,-12,31.0,9.0,99.0,-0.2005813953488372,-0.0004405771560744,81.1321,2203,2205.0
SSNC,2022-09-30,47.75,51.28,2022-10-04,-29,-19.0,11.0,57.0,-0.2395285873546743,-0.0154639175257731,89.1304,2203,2205.0
SYF,2022-09-30,28.19,29.86,2022-10-03,-30,-17.0,17.0,104.0,-0.2199778638627559,-0.0225381414701802,90.411,2203,2204.0
GPRE,2022-09-30,29.07,30.64,2022-10-04,-14,-24.0,7.0,120.0,-0.2774049217002237,-0.0024021962937542,84.492,2203,2205.0
LAMR,2022-09-30,82.49,88.63,2022-10-04,-30,-25.0,12.0,48.0,-0.2212782025866139,-0.0168057210965436,92.0,2203,2205.0
SXT,2022-09-30,69.34,73.23,2022-10-04,-30,-15.0,9.0,49.0,-0.2212488769092543,-0.0074434583452619,82.0513,2203,2205.0
MTZ,2022-09-30,63.5,66.89,2022-10-03,-8,-24.0,5.0,70.0,-0.2552193291109548,-0.032012195121951,92.4731,2203,2204.0
SCI,2022-09-30,57.74,61.53,2022-10-04,-42,-22.0,0.0,0.0,-0.2302359685375283,-0.0044827586206895,82.6087,2203,2205.0
SWX,2022-09-30,69.75,73.89,2022-10-28,-42,-28.0,4.0,12.0,-0.2076564807452005,-0.0232460439714324,100.0,2203,2223.0
SWKS,2022-09-30,85.27,92.18,2022-10-04,-25,-24.0,13.0,109.0,-0.2488548273431994,-0.0447008738516694,86.4198,2203,2205.0
MTX,2022-09-30,49.41,53.26,2022-10-04,-14,-19.0,0.0,0.0,-0.2642942227516379,-0.0121951219512196,86.3636,2203,2205.0
MKC,2022-09-30,71.27,75.86,2022-10-10,-28,-4.0,8.0,25.0,-0.2301793043853964,-0.0304720446197797,100.0,2203,2209.0
WTRG,2022-09-30,41.38,43.75,2022-10-03,-29,-26.0,1.0,1.0,-0.2098529692572082,-0.0224427120245687,100.0,2203,2204.0
DAL,2022-09-30,28.06,30.75,2022-10-04,-32,-9.0,11.0,103.0,-0.2059988681380873,-0.0133614627285514,88.0,2203,2205.0
LEG,2022-09-30,33.22,35.56,2022-10-04,-32,-21.0,5.0,5.0,-0.2020177756425655,-0.0086541330945986,85.1852,2203,2205.0
WU,2022-09-30,13.5,14.45,2022-10-04,-41,-22.0,6.0,36.0,-0.2155723416618246,-0.0044247787610619,86.2069,2203,2205.0
STWD,2022-09-30,18.22,19.97,2022-10-04,-8,-28.0,1.0,1.0,-0.2514379622021364,-0.0124661246612466,88.2353,2203,2205.0
HI,2022-09-30,36.72,39.49,2022-10-04,-29,-33.0,2.0,4.0,-0.2357960457856399,-0.0048780487804878,85.4545,2203,2205.0
LH,2022-09-30,175.9536,185.5756,2022-10-04,-32,-19.0,2.0,5.0,-0.2188488211495628,-0.0153368156325163,93.75,2203,2205.0
APO,2022-09-30,46.5,48.93,2022-10-03,-14,-23.0,7.0,79.0,-0.2436564736499674,-0.0237245433550283,97.0588,2203,2204.0
ESGR,2022-09-30,169.59,182.48,2022-10-04,-63,-24.0,6.0,37.0,-0.2282242650405024,-0.039095699473058,80.5556,2203,2205.0
QCOM,2022-09-30,112.98,122.37,2022-10-04,-25,-23.0,8.0,93.0,-0.2751186962658797,-0.0161964472309299,85.1852,2203,2205.0
FTNT,2022-09-30,49.13,52.68,2022-10-04,-41,-23.0,5.0,60.0,-0.2186704834605598,-0.01007455168245,83.5616,2203,2205.0
CVCO,2022-09-30,205.76,228.84,2022-10-04,-25,-24.0,8.0,106.0,-0.2819904386362843,-0.0084811102544334,85.5263,2203,2205.0
MTD,2022-09-30,1084.12,1179.21,2022-10-04,-30,-24.0,4.0,22.0,-0.2065808444148451,-0.0116329954051493,95.2381,2203,2205.0
GOOGL,2022-09-30,95.65,101.64,2022-10-04,-30,-17.0,5.0,47.0,-0.2164973787680209,-0.0181687538493122,94.1176,2203,2205.0
CRUS,2022-09-30,68.8,73.07,2022-10-05,-29,-22.0,7.0,31.0,-0.2222473434320596,-0.01078360891445,85.9375,2203,2206.0
SHO,2022-09-30,9.42,9.96,2022-10-04,-26,-27.0,5.0,33.0,-0.2291325695581015,-0.003174603174603,90.0,2203,2205.0
LUV,2022-09-30,30.84,33.19,2022-10-04,-14,-19.0,7.0,79.0,-0.256867469879518,-0.0252844500632111,92.2078,2203,2205.0
ORCL,2022-09-30,61.07,65.69,2022-10-04,-14,14.0,13.0,65.0,-0.232017102615694,-0.0053745928338762,80.0,2203,2205.0
BANF,2022-09-30,89.47,94.5,2022-10-18,-28,-14.0,5.0,40.0,-0.235495172178074,-0.0083130126357792,87.5,2203,2215.0
NI,2022-09-30,25.19,26.9,2022-10-04,-29,-26.0,0.0,0.0,-0.2056133711762851,-0.0300346553715824,100.0,2203,2205.0
ALLY,2022-09-30,27.83,29.23,2022-10-03,-25,-13.0,9.0,108.0,-0.2457994579945799,-0.0245355765860498,84.375,2203,2204.0
IFF,2022-09-30,90.83,95.59,2022-10-04,-14,-26.0,4.0,12.0,-0.28850070499765,-0.0081895610395282,80.0,2203,2205.0
OSK,2022-09-30,70.29,77.29,2022-10-04,-32,-19.0,6.0,59.0,-0.2147246117752206,-0.0113924050632909,81.25,2203,2205.0
KKR,2022-09-30,43.0,47.39,2022-10-04,-25,-22.0,19.0,119.0,-0.2524339360222531,-0.0069284064665126,81.0526,2203,2205.0
URI,2022-09-30,270.12,294.26,2022-10-04,-32,-18.0,11.0,77.0,-0.2039138251156759,-0.0001110494169904,91.1111,2203,2205.0
ODFL,2022-09-30,248.77,261.87,2022-10-03,-33,-18.0,6.0,50.0,-0.2112305399663907,-0.0212841293571485,92.8571,2203,2204.0
ICLR,2022-09-30,183.78,197.26,2022-10-04,-14,-23.0,8.0,69.0,-0.2574545454545455,-0.0013042060645582,82.3529,2203,2205.0
UPS,2022-09-30,161.54,172.32,2022-11-10,-25,-17.0,6.0,39.0,-0.2249676150266276,-0.0228647471570287,93.1034,2203,2232.0
COF,2022-09-30,92.17,99.87,2022-10-04,-32,-19.0,6.0,76.0,-0.2036461033350612,-0.0161187019641332,93.3333,2203,2205.0
ALE,2022-09-30,50.05,52.62,2022-10-04,-29,-28.0,0.0,0.0,-0.2124311565696302,-0.0226518258152704,100.0,2203,2205.0
OMF,2022-09-30,29.52,31.08,2022-10-03,-14,-18.0,10.0,80.0,-0.2999762864595684,-0.0060606060606061,85.8333,2203,2204.0
KFY,2022-09-30,46.95,50.75,2022-10-04,-18,17.0,3.0,23.0,-0.29546818727491,-0.0148971884179603,80.4878,2203,2205.0
HPQ,2022-09-30,24.92,26.64,2022-10-04,-23,22.0,6.0,48.0,-0.2926483110984955,-0.0047923322683705,83.6066,2203,2205.0
TRMB,2022-09-30,54.27,58.79,2022-10-04,-25,-23.0,7.0,72.0,-0.2453066332916144,-0.0179153094462539,88.3117,2203,2205.0
EL,2022-09-30,215.9,227.26,2022-10-04,-25,-23.0,11.0,80.0,-0.233364107662808,-0.0157282881240027,84.6154,2203,2205.0
CSTM,2022-09-30,10.14,10.7,2022-10-03,-12,-18.0,7.0,78.0,-0.3217391304347825,-0.0202898550724637,80.6818,2203,2204.0
UGI,2022-09-30,32.33,34.19,2022-10-04,-25,-34.0,20.0,60.0,-0.2576349024110218,-0.0182204676586699,87.5,2203,2205.0
NOVT,2022-09-30,115.65,124.0,2022-10-04,-25,-27.0,8.0,67.0,-0.2659939070830159,-0.024215322308471,84.6154,2203,2205.0
TM,2022-09-30,130.29,139.85,2022-10-04,-41,-22.0,7.0,15.0,-0.2187443784853392,-0.0259419856459329,100.0,2203,2205.0
GNW,2022-09-30,3.5,3.73,2022-10-03,-25,-22.0,12.0,108.0,-0.2117117117117117,-0.0140845070422535,86.5772,2203,2204.0
UHS,2022-09-30,88.18,92.68,2022-10-03,-33,-17.0,11.0,103.0,-0.2171519886363635,-0.0255276826168635,82.2222,2203,2204.0
IP,2022-09-30,31.7,33.54,2022-10-18,-11,-19.0,2.0,6.0,-0.2952423299244108,-0.0121533187909007,86.0,2203,2215.0
CSX,2022-09-30,26.64,28.12,2022-10-04,-25,-14.0,12.0,37.0,-0.2273781902552203,-0.0202280250091946,91.8919,2203,2205.0
TNL,2022-09-30,34.12,37.56,2022-10-04,-14,-19.0,6.0,90.0,-0.2887221179904107,-0.0458612975391499,88.1579,2203,2205.0
BC,2022-09-30,65.45,70.21,2022-10-04,-25,-19.0,13.0,79.0,-0.2423891654126634,-0.0129693862162569,86.8852,2203,2205.0
ADI,2022-09-30,139.34,150.85,2022-10-04,-32,31.0,2.0,8.0,-0.225415531713825,-0.0186632861469118,88.8889,2203,2205.0
TPH,2022-09-30,15.11,16.7,2022-10-04,-34,-19.0,7.0,93.0,-0.2255253716043055,-0.0156351791530944,82.9545,2203,2205.0
BKNG,2022-09-30,1643.21,1759.04,2022-10-04,-29,-23.0,5.0,84.0,-0.2361923621467381,-0.0212696257117671,91.6667,2203,2205.0
EIX,2022-09-30,56.58,60.83,2022-10-04,-14,-22.0,0.0,0.0,-0.2148209825145712,-0.0153150017403411,82.5,2203,2205.0
PH,2022-09-30,242.31,263.03,2022-10-04,-32,-24.0,4.0,9.0,-0.2132792207792208,-0.013235054569148,88.8889,2203,2205.0
GLW,2022-09-30,29.02,31.53,2022-10-04,-30,-17.0,5.0,17.0,-0.2269579115610016,-0.0202565833896016,89.1892,2203,2205.0
ITT,2022-09-30,65.34,71.13,2022-10-04,-30,-24.0,14.0,84.0,-0.2162648434688736,-0.0071417717672086,80.7018,2203,2205.0
AL,2022-09-30,31.01,33.71,2022-10-04,-25,-24.0,10.0,82.0,-0.2458657587548637,-0.0143038779402415,92.1053,2203,2205.0
J,2022-09-30,108.49,116.19,2022-10-04,-29,-36.0,1.0,2.0,-0.2098324836125273,-0.0028492647058824,97.0588,2203,2205.0
KLAC,2022-09-30,302.63,327.29,2022-10-04,-30,-18.0,5.0,48.0,-0.2384750880724709,-0.026004956390203,86.9565,2203,2205.0
ABM,2022-09-30,38.23,41.99,2022-10-04,-25,15.0,4.0,26.0,-0.2161164650399837,-0.0088151413015298,91.6667,2203,2205.0
NOW,2022-09-30,377.61,411.55,2022-10-04,-14,-18.0,6.0,98.0,-0.2684812088337853,-0.0204669260700388,92.1569,2203,2205.0
POR,2022-09-30,43.46,45.94,2022-10-04,-29,-17.0,0.0,0.0,-0.2186263933836748,-0.0454645288820557,90.0,2203,2205.0
NSC,2022-09-30,209.65,223.17,2022-10-04,-25,-18.0,4.0,4.0,-0.202821400053234,-0.0228384991843393,88.8889,2203,2205.0
PKG,2022-09-30,112.29,118.14,2022-10-04,-14,-16.0,0.0,0.0,-0.2296240395170141,-0.0168972158991419,90.625,2203,2205.0
IX,2022-09-30,70.67,75.87,2022-10-04,-43,-26.0,2.0,2.0,-0.2128536422365783,-0.016012252854358,100.0,2203,2205.0
BX,2022-09-30,83.7,93.52,2022-10-04,-25,-14.0,7.0,93.0,-0.2306278150565309,-0.0089983424106084,86.9565,2203,2205.0
ENV,2022-09-30,44.4,47.59,2022-10-04,-27,-27.0,7.0,103.0,-0.2662369856222112,-0.0295081967213115,81.1475,2203,2205.0
ESS,2022-10-05,236.35,248.5,2023-12-14,-34,-15.0,13.0,66.0,-0.20812812007907,-0.0373492994460736,85.7143,2206,2506.0
ROIC,2022-10-06,13.77,14.53,2022-10-25,-18,-13.0,4.0,17.0,-0.2528486163863266,-0.0227111426543648,85.7143,2207,2220.0
UGI,2022-10-06,32.59,34.58,2022-10-27,-33,-30.0,20.0,60.0,-0.2516647531572903,-0.0183734939759036,87.8788,2207,2222.0
DAN,2022-10-06,12.93,14.15,2022-10-25,-28,-15.0,11.0,114.0,-0.2836565096952909,-0.0023148148148148,81.3793,2207,2220.0
CMS,2022-10-06,56.59,59.43,2022-11-16,-33,-15.0,0.0,0.0,-0.2022836199605299,-0.033145395523663,100.0,2207,2236.0
SWX,2022-10-06,68.78,73.89,2022-10-28,-46,-24.0,4.0,21.0,-0.2186754515506077,-0.0158821004435542,94.1176,2207,2223.0
