date_nr,Portfolio Value,Cash Value,HBAN Position 1 Value,MORN Position 1 Value,MTX Position 1 Value,NPO Position 1 Value,NSC Position 1 Value,NTRS Position 1 Value,RLJ Position 1 Value,ASB Position 1 Value,BOX Position 1 Value,VAC Position 1 Value,CFR Position 1 Value,FBP Position 1 Value,FBP Position 2 Value,PINC Position 1 Value,TGNA Position 1 Value,LBTYA Position 1 Value,WNS Position 1 Value,WNS Position 2 Value,WNS Position 3 Value,VLY Position 1 Value,AGYS Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,CWEN Position 1 Value,IRDM Position 1 Value,MTZ Position 1 Value,NEP Position 1 Value,NEP Position 2 Value,VGR Position 1 Value,CPB Position 1 Value,AES Position 1 Value,BIP Position 1 Value,ROIC Position 1 Value,NOK Position 1 Value,OLN Position 1 Value,OLN Position 2 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ERF Position 2 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,AGI Position 1 Value,Scaled ^GSPC,Investment Value
2450,9868.350209000002,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.90006,0.0,0.0,0.0,0.0,0.0,0.0,1762.5400260000001,1762.5400260000001,1830.3300270000002,0.0,0.0,0.0,0.0,0.0,84.53999999999999,511.72,1866.00008,289.079988,46.900002,0.0,10.38,0.0,253.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10536.342041120273,10231.277011378797
2451,9908.909833,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.149985,0.0,0.0,0.0,0.0,0.0,0.0,1805.9599739999999,1805.9599739999999,1875.4199729999998,0.0,0.0,0.0,0.0,0.0,86.49,472.78,1823.99992,291.600008,37.459999,0.0,10.55,0.0,254.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10538.758173809003,10231.277011378797
2452,9935.820299000003,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.75,0.0,0.0,0.0,0.0,0.0,0.0,1811.160104,1811.160104,1880.8201080000001,0.0,0.0,0.0,0.0,0.0,85.5,457.380022,1814.79996,291.28,30.540001,0.0,10.69,0.0,238.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10600.86490745999,10231.277011378797
2453,9859.109964000001,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.449955,0.0,0.0,0.0,0.0,0.0,0.0,1779.9599739999999,1779.9599739999999,1848.4199729999998,0.0,0.0,0.0,0.0,0.0,84.120003,465.52,1819.60008,287.880004,29.700001,0.0,10.64,0.0,243.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10572.140995347967,10231.277011378797
2454,9698.859970000001,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.800045,0.0,0.0,0.0,0.0,0.0,0.0,1769.5599479999998,1769.5599479999998,1837.6199459999998,0.0,0.0,0.0,0.0,0.0,84.090003,434.5,1776.00008,278.28,24.74,0.0,10.49,0.0,226.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10572.980080259025,10278.170364347618
2455,9658.050034000002,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.049955,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,1794.0,1863.0,0.0,0.0,0.0,0.0,0.0,82.53,423.72,1753.20008,267.72,23.139999,0.0,10.39,0.0,216.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10427.664282771073,10278.170364347618
2456,9797.510208000002,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.400015,0.0,0.0,0.0,0.0,0.0,0.0,1824.9400520000002,1824.9400520000002,1895.1300540000002,0.0,0.0,0.0,0.0,0.0,83.01,423.94,1782.40004,273.119996,22.379999,0.0,10.39,0.0,211.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10512.230085656596,10278.170364347618
2457,9490.940172000004,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.04997,0.0,0.0,0.0,0.0,0.0,0.0,1745.900052,1745.900052,1813.050054,0.0,0.0,0.0,0.0,0.0,83.01,412.72,1794.40004,271.880004,21.0,0.0,10.61,0.0,201.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10498.521819576777,10278.170364347618
2458,9656.610361000003,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.399985,0.0,0.0,0.0,0.0,0.0,0.0,1785.160104,1785.160104,1853.8201080000001,0.0,0.0,0.0,0.0,0.0,85.320003,457.380022,1771.6000399999998,275.559996,22.549999,0.0,10.8,0.0,199.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10622.560732700427,10278.170364347618
2459,9702.680145,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.85003,0.0,0.0,0.0,0.0,0.0,0.0,1797.900052,1797.900052,1867.050054,0.0,0.0,0.0,0.0,0.0,87.659997,460.24,1777.59996,266.28,20.58,0.0,11.08,0.0,202.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10689.523807232077,10278.170364347618
2460,9813.359876,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.699985,0.0,0.0,0.0,0.0,0.0,0.0,1807.0,1807.0,1876.5,0.0,0.0,0.0,0.0,0.0,88.05000000000001,483.119978,1763.99992,279.239992,22.030001,0.0,11.06,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10745.19474837264,10278.170364347618
2461,9751.710057,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.550015,0.0,0.0,0.0,0.0,0.0,0.0,1803.3600259999998,1803.3600259999998,1872.7200269999998,0.0,0.0,0.0,0.0,0.0,89.159997,485.09997799999996,1696.3999999999999,268.079988,23.01,0.0,11.07,0.0,214.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10791.323957384817,10278.170364347618
2462,9513.220251000002,89.81999700000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.049955,0.0,0.0,0.0,0.0,0.0,0.0,1756.3000780000002,1756.3000780000002,1823.850081,0.0,0.0,0.0,0.0,0.0,0.0,475.640022,1675.20004,266.0,21.4,0.0,10.86,0.0,208.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10723.916660849549,10278.170364347618
2463,9515.740080000003,89.81999700000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.7,0.0,0.0,0.0,0.0,0.0,0.0,1762.5400260000001,1762.5400260000001,1830.3300270000002,0.0,0.0,0.0,0.0,0.0,0.0,474.76,1699.1999999999998,255.160004,22.27,0.0,10.86,0.0,210.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10670.094836698549,10278.170364347618
2464,9765.040202000002,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.700045,0.0,0.0,0.0,0.0,0.0,0.0,1820.260052,1820.260052,1890.270054,0.0,0.0,0.0,0.0,0.0,0.0,487.29999999999995,1717.2,261.72,22.209999,0.0,10.89,0.0,219.36,75.21000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10783.137763611689,10278.170364347618
2465,9769.489923000003,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.049955,0.0,0.0,0.0,0.0,0.0,0.0,1801.279974,1801.279974,1870.5599730000001,0.0,0.0,0.0,0.0,0.0,0.0,484.22,1762.40004,275.160004,21.82,0.0,10.99,0.0,220.0,77.070003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10782.078372437009,10278.170364347618
2466,9654.570095000001,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.59994,0.0,0.0,0.0,0.0,0.0,0.0,1785.9400520000002,1785.9400520000002,1854.6300540000002,0.0,0.0,0.0,0.0,0.0,0.0,474.98,1750.8000000000002,265.0,22.75,0.0,10.97,0.0,221.92,73.379997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10637.600459166813,10278.170364347618
2467,8437.430009,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.54997,0.0,0.0,0.0,0.0,0.0,0.0,1452.880026,1452.880026,1508.760027,0.0,0.0,0.0,0.0,0.0,0.0,469.48,1591.19996,256.0,22.83,0.0,10.86,0.0,221.44,71.01,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10547.363308458263,10278.170364347618
2468,8461.130084000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.45003,0.0,0.0,0.0,0.0,0.0,0.0,1478.880026,1478.880026,1535.760027,0.0,0.0,0.0,0.0,0.0,0.0,466.83997800000003,1539.1999999999998,244.64,22.4,0.0,10.72,0.0,221.28,69.659997,11.8,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10414.621748117283,10278.170364347618
2469,8565.109854000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.499955,0.0,0.0,0.0,0.0,0.0,0.0,1524.119974,1524.119974,1582.739973,0.0,0.0,0.0,0.0,0.0,0.0,459.359978,1522.8,250.28,22.42,0.0,10.47,0.0,224.0,69.0,11.7,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10397.067175700797,10278.170364347618
2470,8373.740162000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.149985,0.0,0.0,0.0,0.0,0.0,0.0,1453.400052,1453.400052,1509.300054,0.0,0.0,0.0,0.0,0.0,0.0,482.68002199999995,1510.8000000000002,243.36,25.77,0.0,10.61,0.0,232.48,68.399997,11.73,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10472.610106219714,10278.170364347618
2471,8190.799904,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.75003,0.0,0.0,0.0,0.0,0.0,0.0,1417.7799739999998,1417.7799739999998,1472.309973,0.0,0.0,0.0,0.0,0.0,0.0,484.44,1477.59996,237.679992,25.950001,0.0,10.49,0.0,234.88,67.26,11.23,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10322.4367671578,10278.170364347618
2472,8253.289817000003,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.84994,0.0,0.0,0.0,0.0,0.0,0.0,1433.119974,1433.119974,1488.239973,0.0,0.0,0.0,0.0,0.0,0.0,494.56,1471.99996,244.119996,27.93,0.0,10.37,0.0,238.4,67.5,11.4,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.296327654398,10278.170364347618
2473,8026.079816000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.20003,0.0,0.0,0.0,0.0,0.0,0.0,1387.099948,1387.099948,1440.449946,0.0,0.0,0.0,0.0,0.0,0.0,474.09997799999996,1441.99996,236.600008,27.450001,0.0,10.14,0.0,236.0,64.169997,11.08,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10151.33204754285,10278.170364347618
2474,8159.409865999999,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.400015,0.0,0.0,0.0,0.0,0.0,0.0,1404.7799739999998,1404.7799739999998,1458.809973,0.0,0.0,0.0,0.0,0.0,0.0,478.06,1480.39992,233.960008,27.129999,0.0,10.28,0.0,239.2,66.600003,11.28,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10273.24977199956,10278.170364347618
2475,8195.719946000001,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.900015,0.0,0.0,0.0,0.0,0.0,0.0,1412.32,1412.32,1466.64,0.0,0.0,0.0,0.0,0.0,0.0,477.619978,1481.99996,237.759996,27.07,0.0,10.28,0.0,238.4,67.919997,11.74,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10339.768626993084,10278.170364347618
2476,8056.060121000001,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.65006,0.0,0.0,0.0,0.0,0.0,0.0,1383.98,1383.98,1437.2099999999998,0.0,0.0,0.0,0.0,0.0,0.0,486.640022,1468.80004,195.92,27.209999,0.0,10.25,0.0,237.6,75.27,11.87,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10448.398229404898,10325.278645184211
2477,8259.790128000004,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.200045,0.0,0.0,0.0,0.0,0.0,0.0,1455.48,1455.48,1511.4599999999998,0.0,0.0,0.0,0.0,0.0,0.0,500.94,1516.00008,197.92,29.07,0.0,10.52,0.0,248.0,81.570003,12.36,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10645.439943504396,10325.278645184211
2478,8372.96011,85.3600030000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.15006,0.0,0.0,0.0,0.0,0.0,0.0,1478.619974,1478.619974,1535.489973,0.0,0.0,0.0,0.0,0.0,0.0,503.140022,1529.60008,206.320008,27.66,0.0,10.55,0.0,268.640016,0.0,12.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10745.440335763747,10325.278645184211
2479,8301.269936,98.1700030000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.299955,0.0,0.0,0.0,0.0,0.0,0.0,1486.1599999999999,1486.1599999999999,1543.32,0.0,0.0,0.0,0.0,0.0,0.0,493.90002200000004,1515.59996,194.479996,26.25,0.0,10.49,0.0,261.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10764.277009470627,10325.278645184211
2480,8286.200066000001,13.250000000001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.000045,0.0,0.0,0.0,0.0,0.0,0.0,1481.48,1481.48,1538.4599999999998,0.0,0.0,0.0,0.0,0.0,0.0,498.96,1508.00004,197.759996,27.6,0.0,10.66,0.0,258.239984,0.0,0.0,0.0,43.310001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10794.84883787891,10325.278645184211
2481,8323.039903,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.75,0.0,0.0,0.0,0.0,0.0,0.0,1503.32,1503.32,1561.14,0.0,0.0,0.0,0.0,0.0,0.0,485.98,1496.79992,200.0,27.059999,0.0,10.57,0.0,259.519984,0.0,0.0,0.0,43.07,43.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10805.696749266384,10325.278645184211
2482,8106.780112000001,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.5,0.0,0.0,0.0,0.0,0.0,0.0,1459.900052,1459.900052,1516.050054,0.0,0.0,0.0,0.0,0.0,0.0,476.74,1485.59996,190.399992,23.99,0.0,10.46,0.0,250.08,0.0,0.0,0.0,42.860001,42.860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10718.34523437766,10325.278645184211
2483,8109.700045000003,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.749955,0.0,0.0,0.0,0.0,0.0,0.0,1477.060026,1477.060026,1533.870027,0.0,0.0,0.0,0.0,0.0,0.0,472.33997800000003,1432.40004,197.039992,23.610001,0.0,10.39,0.0,251.2,0.0,0.0,0.0,43.77,43.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10885.727639579307,10325.278645184211
2484,8026.890025000001,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.299955,0.0,0.0,0.0,0.0,0.0,0.0,1458.080052,1458.080052,1514.160054,0.0,0.0,0.0,0.0,0.0,0.0,469.70000000000005,1420.39992,196.399992,22.73,0.0,10.46,0.0,248.64,0.0,0.0,0.0,43.75,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10876.628926295745,10325.278645184211
2485,8361.660014000005,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.04997,0.0,0.0,0.0,0.0,0.0,0.0,1497.8600259999998,1497.8600259999998,1555.4700269999998,0.0,0.0,0.0,0.0,0.0,0.0,507.54,1485.59996,206.679992,24.379999,0.0,10.82,0.0,271.040016,0.0,0.0,0.0,46.959999,46.959999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11084.100814065372,10325.278645184211
2486,8460.310007000002,94.35999800000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.09997,0.0,0.0,0.0,0.0,0.0,0.0,1504.3600259999998,1504.3600259999998,1562.2200269999998,0.0,0.0,0.0,0.0,0.0,0.0,504.24,1498.3999600000002,214.72,23.67,0.0,10.72,0.0,272.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11101.802258146105,10325.278645184211
2487,8415.299837000004,94.35999800000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.050015,0.0,0.0,0.0,0.0,0.0,0.0,1508.2599480000001,1508.2599480000001,1566.2699460000001,0.0,0.0,0.0,0.0,0.0,0.0,497.859978,1500.8000000000002,213.240004,23.09,0.0,10.55,0.0,270.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11115.018146284921,10325.278645184211
2488,8327.499966000003,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.59997,0.0,0.0,0.0,0.0,0.0,0.0,1518.6599999999999,1518.6599999999999,1577.07,0.0,0.0,0.0,0.0,0.0,0.0,498.74,1490.8000000000002,213.479996,23.26,0.0,10.63,0.0,272.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11129.268146936427,10325.278645184211
2489,8272.199879000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.549955,0.0,0.0,0.0,0.0,0.0,0.0,1508.7799739999998,1508.7799739999998,1566.809973,0.0,0.0,0.0,0.0,0.0,0.0,499.18002199999995,1477.2,219.759996,23.620001,0.0,10.72,0.0,275.359984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11211.516532860081,10325.278645184211
2490,8245.340049000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.099985,0.0,0.0,0.0,0.0,0.0,0.0,1488.5,1488.5,1545.75,0.0,0.0,0.0,0.0,0.0,0.0,499.83997800000003,1459.60008,226.520004,23.67,0.0,10.64,0.0,267.84,0.0,0.0,0.0,0.0,0.0,76.940002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11188.858829013036,10325.278645184211
2491,8414.189951000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.60003,0.0,0.0,0.0,0.0,0.0,0.0,1512.939974,1512.939974,1571.129973,0.0,0.0,0.0,0.0,0.0,0.0,506.0,1492.8,229.36,23.65,0.0,10.77,0.0,270.56,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11234.29823109598,10325.278645184211
2492,8376.230141000004,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.099985,0.0,0.0,0.0,0.0,0.0,0.0,1516.580052,1516.580052,1574.910054,0.0,0.0,0.0,0.0,0.0,0.0,500.06,1499.1999999999998,228.72,23.51,0.0,10.97,0.0,270.88,0.0,0.0,0.0,0.0,0.0,77.279998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11241.003688966204,10325.278645184211
2493,8382.389909000003,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.999955,0.0,0.0,0.0,0.0,0.0,0.0,1528.799974,1528.799974,1587.599973,0.0,0.0,0.0,0.0,0.0,0.0,503.140022,1497.2,226.600008,23.200001,0.0,10.97,0.0,270.56,0.0,0.0,0.0,0.0,0.0,77.080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11219.036997672669,10325.278645184211
2494,8411.749925000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.599985,0.0,0.0,0.0,0.0,0.0,0.0,1519.18,1519.18,1577.61,0.0,0.0,0.0,0.0,0.0,0.0,554.839978,1517.59996,218.36,22.98,0.0,10.98,0.0,274.72,0.0,0.0,0.0,0.0,0.0,76.260002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11230.032983883179,10325.278645184211
2495,8471.670151000004,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.2,0.0,0.0,0.0,0.0,0.0,0.0,1536.080052,1536.080052,1595.160054,0.0,0.0,0.0,0.0,0.0,0.0,555.5,1520.8000000000002,235.800004,23.370001,0.0,10.92,0.0,275.519984,0.0,0.0,0.0,0.0,0.0,76.800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11219.406579452627,10325.278645184211
2496,8495.849913000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.50003,0.0,0.0,0.0,0.0,0.0,0.0,1546.48,1546.48,1605.9599999999998,0.0,0.0,0.0,0.0,0.0,0.0,549.339978,1523.99992,242.559996,23.540001,0.0,10.71,0.0,275.359984,0.0,0.0,0.0,0.0,0.0,77.480004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11261.861632454373,10325.278645184211
2497,8618.620083000003,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.949985,0.0,0.0,0.0,0.0,0.0,0.0,1537.900052,1537.900052,1597.050054,0.0,0.0,0.0,0.0,0.0,0.0,555.0600000000001,1568.3999600000002,252.479996,25.41,0.0,11.09,0.0,290.079984,0.0,0.0,0.0,0.0,0.0,79.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11328.01090320245,10372.602838974639
2498,8685.159895000003,290.5199840000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.49997,0.0,0.0,0.0,0.0,0.0,0.0,1554.02,1554.02,1613.7900000000002,0.0,0.0,0.0,0.0,0.0,0.0,554.839978,1588.3999600000002,257.440004,24.209999,0.0,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11266.743251997028,10372.602838974639
2499,8561.350003000003,290.5199840000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.299955,0.0,0.0,0.0,0.0,0.0,0.0,1529.32,1529.32,1588.14,0.0,0.0,0.0,0.0,0.0,0.0,551.98,1599.60008,262.519988,24.99,0.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.519996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11260.333943772874,10372.602838974639
2500,8285.1898,11.580000000001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.300015,0.0,0.0,0.0,0.0,0.0,0.0,1530.099948,1530.099948,1588.949946,0.0,0.0,0.0,0.0,0.0,0.0,550.0,1597.59996,257.799988,26.559999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.199996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11216.348795772052,10372.602838974639
2501,8451.420033000002,11.580000000001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.90006,0.0,0.0,0.0,0.0,0.0,0.0,1569.880026,1569.880026,1630.260027,0.0,0.0,0.0,0.0,0.0,0.0,549.119978,1590.39992,259.28,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.019996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11305.722783600853,10372.602838974639
2502,8597.089855000002,0.44000000000170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.199955,0.0,0.0,0.0,0.0,0.0,0.0,1592.7599480000001,1592.7599480000001,1654.0199460000001,0.0,0.0,0.0,0.0,0.0,0.0,547.3599780000001,1623.20008,265.72,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11352.025346098057,10372.602838974639
2503,8581.489937999999,82.0800000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.00003,0.0,0.0,0.0,0.0,0.0,0.0,1593.2799739999998,1593.2799739999998,1654.559973,0.0,0.0,0.0,0.0,0.0,0.0,547.8,1593.6000000000001,269.079988,26.809999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11396.576304173766,10372.602838974639
2504,8569.739933000004,82.0800000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.7,0.0,0.0,0.0,0.0,0.0,0.0,1601.3400000000001,1601.3400000000001,1662.93,0.0,0.0,0.0,0.0,0.0,0.0,540.319978,1581.99996,270.559996,26.469999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448.993233338822,10372.602838974639
