date_nr,Portfolio Value,Cash Value,AGO Position 1 Value,AIN Position 1 Value,ALSN Position 1 Value,AN Position 1 Value,ARW Position 1 Value,AY Position 1 Value,MUFG Position 1 Value,AQN Position 1 Value,AN Position 2 Value,AAP Position 1 Value,AB Position 1 Value,ALE Position 1 Value,AB Position 2 Value,AEE Position 1 Value,AQN Position 2 Value,DRH Position 1 Value,LYG Position 1 Value,RITM Position 1 Value,MAIN Position 1 Value,MODG Position 1 Value,SNPS Position 1 Value,ADI Position 1 Value,HPQ Position 1 Value,HSBC Position 1 Value,LEG Position 1 Value,EQT Position 1 Value,CSL Position 1 Value,CMA Position 1 Value,AIZ Position 1 Value,AWI Position 1 Value,AB Position 3 Value,BLDR Position 1 Value,RITM Position 2 Value,IP Position 1 Value,BEP Position 1 Value,VIAV Position 1 Value,EPR Position 1 Value,SBRA Position 1 Value,AIZ Position 2 Value,NHI Position 1 Value,YELP Position 1 Value,NTES Position 1 Value,NTES Position 2 Value,YELP Position 2 Value,CMA Position 2 Value,CMA Position 3 Value,BPOP Position 1 Value,MTB Position 1 Value,BIP Position 1 Value,VIAV Position 2 Value,ABEV Position 1 Value,PANW Position 1 Value,MOH Position 1 Value,MTB Position 2 Value,LHX Position 1 Value,VIAV Position 3 Value,LHX Position 2 Value,VIAV Position 4 Value,BANF Position 1 Value,EQNR Position 1 Value,EQNR Position 2 Value,AMN Position 1 Value,CFR Position 1 Value,ABEV Position 2 Value,ABEV Position 3 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,AMN Position 3 Value,SIRI Position 2 Value,NTCT Position 1 Value,SIRI Position 3 Value,PFE Position 1 Value,PFE Position 2 Value,KT Position 1 Value,DFS Position 1 Value,ABCB Position 1 Value,ASB Position 1 Value,AB Position 4 Value,AIN Position 2 Value,FULT Position 1 Value,FIBK Position 1 Value,ABCB Position 2 Value,AIN Position 3 Value,ASB Position 2 Value,FNB Position 1 Value,BOX Position 1 Value,FULT Position 2 Value,FULT Position 3 Value,BOX Position 2 Value,PSEC Position 1 Value,PINC Position 1 Value,LBTYA Position 1 Value,DG Position 1 Value,BKU Position 1 Value,BOH Position 1 Value,WNS Position 1 Value,WNS Position 2 Value,VLY Position 1 Value,AGYS Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,CWEN Position 1 Value,IRDM Position 1 Value,NEP Position 1 Value,MTZ Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,FTNT Position 1 Value,VGR Position 1 Value,CPB Position 2 Value,WBA Position 1 Value,TTC Position 1 Value,RTX Position 1 Value,BOX Position 3 Value,AES Position 1 Value,MTZ Position 2 Value,NYCB Position 1 Value,ABEV Position 4 Value,BIP Position 2 Value,CMC Position 1 Value,TPH Position 1 Value,CMC Position 2 Value,NOK Position 2 Value,HRL Position 1 Value,OLN Position 1 Value,AEIS Position 1 Value,OPCH Position 1 Value,HI Position 1 Value,HI Position 2 Value,APPF Position 1 Value,FLEX Position 1 Value,ON Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,FLEX Position 3 Value,ERF Position 2 Value,RRC Position 1 Value,ABM Position 1 Value,ELP Position 1 Value,FLEX Position 4 Value,HUM Position 1 Value,LEG Position 2 Value,HAE Position 1 Value,ABM Position 2 Value,AGI Position 1 Value,AGI Position 2 Value,SJW Position 1 Value,Scaled ^GSPC,Investment Value
2487,13434.329888999997,2775.0500509999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.64,0.0,63.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.759998,0.0,1369.42,178.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.959934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.2599480000001,174.02999400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.79994,525.2800000000001,92.36,1066.20002,123.39000300000001,0.0,0.0,10.55,0.0,0.0,0.0,0.0,25.82,2012.29,53.310001,18.14,0.0,0.0,0.0,0.0,0.0,0.0,228.61999999999998,0.0,0.0,29.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12334.311487415145,10661.137910069709
2488,10699.719980999997,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.52,0.0,1376.3200000000002,179.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.8799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.6599999999999,175.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.2,521.7800000000001,93.04,1067.39998,122.64000300000001,0.0,0.0,10.63,0.0,0.0,0.0,0.0,25.82,2024.1900000000003,53.369999,18.56,0.0,0.0,0.0,0.0,0.0,0.0,227.64000000000001,0.0,0.0,29.309999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12350.124682177251,10661.137910069709
2489,10750.069888000002,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.84,0.0,64.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.36,0.0,1379.08,179.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.7799739999998,174.08999699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.40006,517.02,94.480004,1098.79998,122.19,0.0,0.0,10.72,0.0,0.0,0.0,0.0,26.129999,2047.989881,54.939999,18.6,0.0,0.0,0.0,0.0,0.0,0.0,225.329993,0.0,0.0,29.690001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12441.395537336273,10661.137910069709
2490,12627.120067999998,29.70000099999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.92,0.0,63.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,1393.799954,181.799994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.700066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.5,171.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.19994,510.86002799999994,94.68,1132.60002,121.950006,0.0,0.0,10.64,0.0,0.0,0.0,0.0,25.99,1992.0599999999997,56.630001,18.14,0.0,0.0,0.0,0.0,0.0,0.0,227.15000700000002,0.0,0.0,0.0,1961.9700510000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12416.252332605432,10661.137910069709
2491,12743.299966999997,29.70000099999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.03999999999999,0.0,63.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.919998,0.0,1394.72,181.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.939974,174.569997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,522.48,94.6,1146.8000000000002,122.879997,0.0,0.0,10.77,0.0,0.0,0.0,0.0,25.92,2012.29,57.34,18.26,0.0,0.0,0.0,0.0,0.0,0.0,228.13000000000002,0.0,0.0,0.0,1963.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12466.676338371024,10661.137910069709
2492,12735.000017,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.72,0.0,64.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.419998,0.0,1403.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.3799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.580052,174.990006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.8,524.7199999999999,94.04,1143.6,123.450006,0.0,0.0,10.97,0.0,0.0,0.0,0.0,25.969999,2014.67,57.18,18.34,0.0,0.0,0.0,0.0,0.0,0.0,229.04000700000003,0.0,0.0,0.0,1970.6399490000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12474.117370400714,10661.137910069709
2493,12703.860073,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.47999999999999,0.0,64.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.779998,0.0,1386.439954,180.839994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.799974,176.39999699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.20006,524.02,92.800004,1133.00004,122.490006,0.0,0.0,10.97,0.0,0.0,0.0,0.0,25.93,2012.29,56.650002,18.4,0.0,0.0,0.0,0.0,0.0,0.0,223.719993,0.0,0.0,0.0,1965.5400509999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12449.740980799144,10661.137910069709
2494,13627.709991,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.52,0.0,63.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.240002,0.0,1365.740046,178.140006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.359934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.18,175.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.19994,531.159986,91.92,1091.8000000000002,121.319997,0.0,0.0,10.98,0.0,0.0,0.0,0.0,25.73,2043.2300000000002,54.59,18.48,0.0,0.0,0.0,0.0,0.0,0.0,223.65000700000002,0.0,0.0,0.0,1944.630051,838.860022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12461.94320280605,10661.137910069709
2495,13826.080096999998,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.60000000000001,0.0,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.66,0.0,1383.6799999999998,180.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.080052,177.240006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,532.2800000000001,93.480004,1179.00002,119.27999400000002,0.0,0.0,10.92,0.0,0.0,0.0,0.0,25.99,2049.179881,58.950001,19.14,0.0,0.0,0.0,0.0,0.0,0.0,213.289993,0.0,0.0,0.0,1958.400102,844.8000440000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.151104897377,10661.137910069709
2496,13885.449803999998,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.96000000000001,0.0,64.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.16,0.0,1401.619954,182.819994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.739934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.48,178.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.19994,533.3999719999999,94.160004,1212.79998,120.53999999999999,0.0,0.0,10.71,0.0,0.0,0.0,0.0,26.17,2047.989881,60.639999,18.82,0.0,0.0,0.0,0.0,0.0,0.0,214.13,0.0,0.0,0.0,1975.7401019999998,852.280044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12497.263384971635,10661.137910069709
2497,14213.059900000002,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.56,0.0,67.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.080002,0.0,1329.86,173.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.900052,177.450006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.8,548.9399860000001,101.64,1262.39998,121.799994,0.0,0.0,11.09,0.0,0.0,0.0,0.0,26.57,2157.469881,63.119999,19.84,0.0,0.0,0.0,0.0,0.0,0.0,219.24,0.0,0.0,0.0,2036.43,878.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12570.669086998749,10710.001458824196
2498,14303.469804,2184.0498809999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.72,0.0,68.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.48,0.0,1346.880046,175.680006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.239934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.02,179.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.19994,555.9399860000001,96.839996,1287.20002,123.02999400000002,0.0,0.0,11.06,0.0,0.0,0.0,0.0,0.0,0.0,64.360001,19.66,0.0,0.0,0.0,0.0,0.0,0.0,222.17999999999998,0.0,0.0,0.0,2049.18,883.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12502.680507571862,10710.001458824196
2499,14185.949740999999,3068.0098809999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84,0.0,66.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.04,0.0,1338.14,174.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.32,176.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.4,559.8600279999999,99.96,1312.59994,121.10999699999999,0.0,0.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,65.629997,19.3,0.0,0.0,0.0,0.0,0.0,0.0,219.38,0.0,0.0,0.0,2002.2598980000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12495.568112160974,10710.001458824196
2500,12021.389750999999,895.1099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.56,0.0,67.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.82,0.0,1324.340046,172.740006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.459934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.099948,176.549994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,559.159986,106.239996,1288.99994,129.72000599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.449997,19.2,0.0,0.0,0.0,0.0,0.0,0.0,223.29999999999998,0.0,0.0,0.0,2019.599898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12446.757888990667,10710.001458824196
2501,11255.10972,11.149999999999562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.96000000000001,0.0,68.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.720002,0.0,1316.9799540000001,171.77999400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.579934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.880026,181.140003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.59994,556.6399720000001,104.4,1296.3999999999999,130.319997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.82,19.64,0.0,0.0,0.0,0.0,0.0,0.0,222.95000000000002,0.0,0.0,0.0,2040.5098980000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12545.936009102088,10710.001458824196
2502,11364.009891,0.009999999999560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.35999999999999,0.0,68.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.900002,0.0,1323.880046,172.680006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867.799934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.7599480000001,183.77999400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.79994,568.120028,103.96,1328.6000000000001,128.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.43,19.48,0.0,0.0,0.0,0.0,0.0,0.0,219.65999300000001,0.0,0.0,0.0,2081.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12597.317862104002,10710.001458824196
2503,11378.039851000001,2081.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.32,0.0,70.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,1317.439954,171.839994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.2799739999998,183.83999699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,557.76,107.239996,1345.39994,131.490006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.269997,19.78,0.0,0.0,0.0,0.0,0.0,0.0,221.969993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12646.755963485082,10710.001458824196
2504,11360.429900000003,2081.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.92,0.0,71.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.080002,0.0,1314.6799999999998,171.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.3400000000001,184.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.59994,553.699986,105.879996,1352.79998,133.16999700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.639999,19.74,0.0,0.0,0.0,0.0,0.0,0.0,221.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12704.922915893674,10710.001458824196
