date_nr,Portfolio Value,Cash Value,BIO Position 1 Value,INTU Position 1 Value,MASI Position 1 Value,MSCI Position 1 Value,NXE Position 1 Value,NYT Position 1 Value,CCJ Position 1 Value,UMC Position 1 Value,AGI Position 1 Value,CCJ Position 2 Value,ACN Position 1 Value,BIO Position 2 Value,SBAC Position 1 Value,A Position 1 Value,AAON Position 1 Value,GFF Position 1 Value,PZZA Position 1 Value,JPM Position 1 Value,ANSS Position 1 Value,FUL Position 1 Value,EVTC Position 1 Value,ALV Position 1 Value,ITT Position 1 Value,ITT Position 2 Value,OSK Position 1 Value,KNX Position 1 Value,COOP Position 1 Value,IAC Position 1 Value,DIOD Position 1 Value,ATRC Position 1 Value,BN Position 1 Value,BALL Position 1 Value,BALL Position 2 Value,CALM Position 1 Value,CALM Position 2 Value,ASB Position 1 Value,AGI Position 2 Value,ALLY Position 1 Value,HBI Position 1 Value,AEM Position 1 Value,NMR Position 1 Value,HBI Position 2 Value,ASX Position 1 Value,HBI Position 3 Value,DXC Position 1 Value,DXC Position 2 Value,DXC Position 3 Value,T Position 1 Value,KFY Position 1 Value,ASX Position 2 Value,NWG Position 1 Value,MUFG Position 1 Value,CSL Position 1 Value,GOOG Position 1 Value,MAT Position 1 Value,RITM Position 1 Value,VIAV Position 1 Value,AIZ Position 1 Value,SBRA Position 1 Value,NHI Position 1 Value,YELP Position 1 Value,CMA Position 1 Value,CMA Position 2 Value,BPOP Position 1 Value,BIP Position 1 Value,VIAV Position 2 Value,MTB Position 1 Value,VIAV Position 3 Value,LHX Position 1 Value,VIAV Position 4 Value,EQNR Position 1 Value,EQNR Position 2 Value,VIAV Position 5 Value,AMN Position 1 Value,EQNR Position 3 Value,ABEV Position 1 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,PFE Position 1 Value,PFE Position 2 Value,KT Position 1 Value,FNB Position 1 Value,ABCB Position 1 Value,BKU Position 1 Value,WNS Position 1 Value,VLY Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,NEP Position 1 Value,VGR Position 1 Value,CPB Position 1 Value,BOX Position 1 Value,AES Position 1 Value,ABEV Position 2 Value,BIP Position 2 Value,ROIC Position 1 Value,NOK Position 2 Value,OLN Position 1 Value,OLN Position 2 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ERF Position 2 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 3 Value,Scaled ^GSPC,Investment Value
2047,9269.429960999998,0.49999999999895195,1838.0700060000001,0.0,1153.599976,0.0,1952.83,987.6199770000001,0.0,9.82,0.0,129.180006,1668.6000050000002,1225.380004,303.829987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9597.155542099523,10045.833333333334
2048,9277.129869999999,0.49999999999895195,1764.6899399999998,0.0,1218.95996,0.0,1905.2,957.259977,0.0,9.52,0.0,126.240006,1614.5500200000001,1176.45996,295.980011,130.25,77.519996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9393.953641955573,10045.833333333334
2049,9163.896627999999,0.49999999999895195,1751.28003,0.0,1234.719968,0.0,1796.95,953.1199770000001,0.0,9.51,0.0,121.31999400000001,1605.899965,1167.52002,290.820007,132.050003,77.626664,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9326.635052808855,10045.833333333334
2050,9218.703232999998,0.49999999999895195,1748.640015,0.0,1260.239992,0.0,1822.93,954.729954,0.0,9.41,0.0,124.200006,1605.549925,1165.76001,297.079987,130.490005,76.733338,22.440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.03550516541,10045.833333333334
2051,9075.146676999997,0.49999999999895195,1717.259949,0.0,1221.520016,0.0,1848.9099999999999,929.200046,0.0,9.41,0.0,123.18000599999999,1565.8000200000001,1144.839966,291.350006,126.0,75.506668,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9062.054132540978,10045.833333333334
2052,9489.583304,0.49999999999895195,1795.289979,0.0,1232.07996,0.0,2030.7700000000002,981.64,0.0,9.24,0.0,133.56,1580.8500649999999,1196.859986,302.299988,128.149994,76.493332,21.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9197.59397120555,10045.833333333334
2053,9813.593294,0.49999999999895195,1923.869934,0.0,1225.680056,0.0,2074.07,1006.9399769999999,0.0,9.42,0.0,136.859994,1612.55005,1282.579956,306.869995,133.729996,78.013336,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9403.368776278428,10045.833333333334
2054,9968.310093999999,0.49999999999895195,1877.880066,0.0,1259.599976,0.0,2294.9,1011.770046,0.0,9.28,0.0,147.48,1580.099945,1251.920044,303.390015,130.360001,78.080002,23.049999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9380.400075215972,10045.833333333334
2055,9869.669992,2442.879999999999,1850.25,0.0,1237.119992,0.0,0.0,992.2199770000001,0.0,9.35,0.0,0.0,1556.7500300000002,1233.5,316.690002,131.929993,76.239998,22.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9235.25242179038,10091.876736111113
2056,9905.003376,2442.879999999999,1835.640015,0.0,1229.04004,0.0,0.0,1020.740023,0.0,9.6,0.0,0.0,1591.6499350000001,1223.76001,321.140015,133.160004,73.893334,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9407.42238503761,10091.876736111113
2057,9407.463372,321.640014999999,1826.21997,0.0,1219.680056,0.0,0.0,1027.869977,0.0,9.52,0.0,0.0,1594.75006,1217.47998,0.0,137.169998,72.013336,23.549999,1957.569981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9357.989517766395,10091.876736111113
2058,9692.196634,458.810012999999,1747.619934,0.0,1196.560056,0.0,0.0,1058.46,0.0,9.24,0.0,0.0,1570.8000200000001,1165.079956,0.0,0.0,72.426666,23.35,1944.08,134.399994,311.369995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9283.742831142587,10091.876736111113
2059,9278.336475999999,1196.129997999999,1650.479919,0.0,1154.560056,0.0,0.0,0.0,0.0,8.8,0.0,0.0,1525.099945,1100.319946,0.0,0.0,72.386666,22.360001,1793.219943,129.210007,305.869995,319.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9009.703841437968,10091.876736111113
2060,9134.786699999999,1058.959999999999,1573.710021,0.0,1128.160032,0.0,0.0,0.0,0.0,8.82,0.0,0.0,1508.099975,1049.140014,0.0,0.0,71.426666,22.24,1789.2299620000001,128.300003,298.950012,309.95000999999996,187.800005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8944.529863374562,10091.876736111113
2061,8409.823436,0.49999999999895195,1662.8100600000002,0.0,1148.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,1547.1000649999999,1108.54004,0.0,0.0,73.413338,22.940001,1870.549943,133.440002,312.329987,327.55001,193.34999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.388610165439,10091.876736111113
2062,8286.9167,0.49999999999895195,1624.020081,0.0,1131.520016,0.0,0.0,0.0,0.0,9.14,0.0,0.0,1547.599945,1082.680054,0.0,0.0,72.746666,22.790001,1842.049943,131.860001,303.559998,327.84999999999997,190.599995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9135.013844487523,10091.876736111113
2063,9180.886730999999,0.49999999999895195,1589.6700449999998,0.0,1093.760008,0.0,0.0,0.0,0.0,8.99,0.0,0.0,1557.8999350000001,1059.78003,0.0,0.0,71.786666,21.92,1802.340019,128.889999,293.619995,325.95001,193.70001,1032.080014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9016.60995021762,10091.876736111113
2064,9267.419932999997,0.49999999999895195,1623.1799939999999,0.0,1085.680056,0.0,0.0,0.0,0.0,8.76,0.0,0.0,1538.399965,1082.119996,0.0,0.0,70.440002,21.57,1840.719943,130.169998,289.940002,330.90000000000003,197.70000499999998,1047.339972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8949.697664074467,10091.876736111113
2065,9428.286605999998,198.20000499999892,1646.21997,0.0,1109.92004,0.0,0.0,0.0,0.0,8.96,0.0,0.0,1581.150055,1097.47998,0.0,0.0,72.266662,22.190001,1871.8799430000001,132.479996,298.089996,329.65000000000003,0.0,1059.799958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9141.297930268573,10091.876736111113
2066,9776.459989999998,198.20000499999892,1688.4299939999999,0.0,1195.359984,0.0,0.0,0.0,0.0,9.34,0.0,0.0,1624.5500200000001,1125.619996,0.0,0.0,75.599998,22.43,1929.260019,138.399994,310.920013,336.949995,0.0,1121.399972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9345.914561716627,10091.876736111113
2067,9655.523408,1458.849966999999,1724.520081,0.0,1259.199952,0.0,0.0,0.0,0.0,9.41,0.0,0.0,1597.5,1149.680054,0.0,0.0,74.973336,22.68,1908.930019,140.149994,309.630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9461.316210641779,10091.876736111113
2068,9812.276468999999,1458.849966999999,1764.659913,0.0,1261.439944,0.0,0.0,0.0,0.0,9.48,0.0,0.0,1619.75006,1176.439942,0.0,0.0,77.866668,22.200001,1962.889962,140.100006,318.600006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9571.656869077417,10091.876736111113
2069,8254.163284999999,0.49999999999895195,1739.9399399999998,0.0,1265.04004,0.0,0.0,0.0,0.0,9.41,0.0,0.0,1622.5,1159.95996,0.0,0.0,75.733338,21.85,1908.930019,139.649994,310.649994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9567.496450107843,10091.876736111113
2070,8341.813390999998,0.49999999999895195,1768.350036,0.0,1279.04004,0.0,0.0,0.0,0.0,9.47,0.0,0.0,1637.3500050000002,1178.900024,0.0,0.0,74.253334,21.969999,1911.969943,142.619995,317.390015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9675.648515776069,10091.876736111113
2071,9750.373357999999,143.11999499999894,1696.1700449999998,0.0,1228.95996,0.0,0.0,0.0,0.0,9.14,0.0,0.0,1602.5,1130.78003,0.0,0.0,71.573334,21.370001,1891.83,0.0,306.429993,0.0,0.0,0.0,1648.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9556.902195743716,10091.876736111113
