date_nr,Portfolio Value,Cash Value,AQN Position 1 Value,BEP Position 1 Value,AB Position 1 Value,AQN Position 2 Value,BEP Position 2 Value,ENV Position 1 Value,MUFG Position 1 Value,ALE Position 1 Value,AEE Position 1 Value,AQN Position 3 Value,AB Position 2 Value,LYG Position 1 Value,AB Position 3 Value,FSK Position 1 Value,TECH Position 1 Value,AIZ Position 1 Value,AWI Position 1 Value,MAT Position 1 Value,AB Position 4 Value,BLDR Position 1 Value,RITM Position 1 Value,BEP Position 3 Value,VIAV Position 1 Value,AIZ Position 2 Value,NHI Position 1 Value,NTES Position 1 Value,YELP Position 1 Value,CMA Position 1 Value,CMA Position 2 Value,BPOP Position 1 Value,BIP Position 1 Value,VIAV Position 2 Value,ABEV Position 1 Value,PANW Position 1 Value,MOH Position 1 Value,VIAV Position 3 Value,VIAV Position 4 Value,BANF Position 1 Value,EQNR Position 1 Value,EQNR Position 2 Value,VIAV Position 5 Value,ABEV Position 2 Value,ABEV Position 3 Value,TIMB Position 1 Value,NTCT Position 1 Value,SIRI Position 1 Value,PFE Position 1 Value,PFE Position 2 Value,EQNR Position 3 Value,DFS Position 1 Value,GEF Position 1 Value,EQNR Position 4 Value,AB Position 5 Value,ABCB Position 1 Value,UCBI Position 1 Value,FIBK Position 1 Value,FULT Position 1 Value,ASB Position 1 Value,FNB Position 1 Value,ABCB Position 2 Value,ASB Position 2 Value,FULT Position 2 Value,RITM Position 2 Value,BKU Position 1 Value,VLY Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,FHN Position 2 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,DKL Position 1 Value,CPB Position 2 Value,IRDM Position 1 Value,TTC Position 1 Value,RTX Position 1 Value,AES Position 1 Value,NEP Position 3 Value,NYCB Position 1 Value,ABEV Position 4 Value,WBA Position 1 Value,BIP Position 2 Value,HRL Position 1 Value,AEIS Position 1 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ELP Position 1 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2377,10283.769922000001,0.05000000000049454,1479.2,1961.059938,0.0,0.0,2024.319936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.38,122.76,0.0,0.0,0.0,20.46,0.0,0.0,0.0,90.120003,128.86,1835.400092,119.700006,29.0,0.0,0.0,0.0,0.0,35.18,26.27,223.28999100000001,12.99,16.940001,0.0,0.0,0.0,12.99,0.0,199.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11666.801460859455,10420.14393531994
2378,10146.959928,0.05000000000049454,1451.6799999999998,1853.179938,0.0,0.0,1912.959936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.800105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.32000000000001,122.64000000000001,0.0,0.0,0.0,20.44,0.0,0.0,0.0,89.129997,130.22,1852.8799539999998,120.83999699999998,30.129999,0.0,0.0,0.0,0.0,36.060001,26.84,233.37,13.07,17.370001,0.0,0.0,0.0,13.07,0.0,206.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11747.68144516876,10420.14393531994
2379,10033.380186000002,0.05000000000049454,1434.48,1846.360062,0.0,0.0,1905.920064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.6500150000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.38,122.76,0.0,0.0,0.0,20.46,0.0,0.0,0.0,88.649997,128.18,1810.5600459999998,118.08000299999999,29.74,0.0,0.0,0.0,0.0,34.91,25.91,227.07,12.82,16.959999,0.0,0.0,0.0,12.82,0.0,199.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11757.307794878518,10420.14393531994
2380,10053.899997000002,0.05000000000049454,1431.04,1840.16,0.0,0.0,1899.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.82000000000001,125.64000000000001,0.0,0.0,0.0,20.94,0.0,0.0,0.0,87.929997,130.22,1828.5,119.25,30.75,0.0,0.0,0.0,0.0,35.450001,26.629999,231.75,13.1,17.27,0.0,0.0,0.0,13.1,0.0,208.53000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.489904889675,10420.14393531994
2381,10092.659952000002,0.05000000000049454,1446.52,1822.179938,0.0,0.0,1880.959936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.6000299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.900000000000006,127.80000000000001,0.0,0.0,0.0,21.3,0.0,0.0,0.0,88.53,133.96,1842.7600459999999,120.180003,30.129999,0.0,0.0,0.0,0.0,35.32,26.370001,229.68,12.87,17.059999,0.0,0.0,0.0,12.87,0.0,208.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11856.79583375951,10420.14393531994
2382,10003.270068000002,0.05000000000049454,1465.4399999999998,1813.5,0.0,0.0,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.1500599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.36,126.72,0.0,0.0,0.0,21.12,0.0,0.0,0.0,89.28,127.5,1809.64,118.02000000000001,30.129999,0.0,0.0,0.0,0.0,34.68,26.200001,218.96999999999997,12.61,16.799999,0.0,0.0,0.0,12.61,0.0,203.49000900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.652628036953,10420.14393531994
2383,10043.530160000002,0.05000000000049454,1460.28,1825.900062,0.0,0.0,1884.800064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0999400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.58,125.16,0.0,0.0,0.0,20.86,0.0,0.0,0.0,89.399997,124.44,1789.400092,116.700006,30.07,0.0,0.0,0.0,0.0,34.09,25.469999,216.9,12.61,16.51,0.0,0.0,0.0,12.61,0.0,201.69,23.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11738.754880880162,10420.14393531994
2384,9984.669989000004,0.05000000000049454,1436.2,1819.7,0.0,0.0,1878.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.199985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.56,123.12,0.0,0.0,0.0,20.52,0.0,0.0,0.0,89.879997,127.5,1781.58,116.19,29.299999,0.0,0.0,0.0,0.0,33.299999,24.76,214.020009,12.3,15.94,0.0,0.0,0.0,12.3,0.0,195.93,22.919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11782.315035732265,10420.14393531994
2385,9786.329797000004,0.05000000000049454,1384.6000000000001,1816.599938,0.0,0.0,1875.199936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.14997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.400000000000006,124.80000000000001,0.0,0.0,0.0,20.8,0.0,0.0,0.0,88.080003,130.22,1761.799954,114.899997,28.379999,0.0,0.0,0.0,0.0,33.299999,24.120001,210.6,12.0,15.64,0.0,0.0,0.0,12.0,0.0,191.16,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11692.076536958199,10420.14393531994
2386,9825.850081000004,0.05000000000049454,1427.6000000000001,1825.2800619999998,0.0,0.0,1884.160064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.400015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.599999999999994,127.19999999999999,0.0,0.0,0.0,21.2,0.0,0.0,0.0,87.38999700000001,132.94,1696.9399540000002,110.66999700000001,29.01,0.0,0.0,0.0,0.0,33.950001,24.34,212.669991,12.03,15.91,0.0,0.0,0.0,12.03,0.0,190.62,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11639.616079970901,10420.14393531994
2387,9798.569813000002,0.05000000000049454,1422.4399999999998,1826.519938,0.0,0.0,1885.439936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.700045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.16,130.32,0.0,0.0,0.0,21.72,0.0,0.0,0.0,88.47,139.06,1675.319908,109.259994,28.76,0.0,0.0,0.0,0.0,34.360001,24.6,213.93,12.21,16.09,0.0,0.0,0.0,12.21,0.0,194.75999099999999,23.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11772.957833434071,10420.14393531994
2388,9729.530077000003,0.05000000000049454,1419.0,1798.0,0.0,0.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.25003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46000000000001,130.92000000000002,0.0,0.0,0.0,21.82,0.0,0.0,0.0,90.78,145.17999999999998,1669.3400459999998,108.870003,28.889999,0.0,0.0,0.0,0.0,34.049999,24.620001,217.169991,12.15,16.139999,0.0,0.0,0.0,12.15,0.0,193.770009,22.919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11768.789303427018,10420.14393531994
2389,9775.659920000004,0.05000000000049454,1431.04,1807.3,0.0,0.0,1865.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867.799955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.53999999999999,133.07999999999998,0.0,0.0,0.0,22.18,0.0,0.0,0.0,93.330003,147.22,1661.519954,108.35999699999999,29.01,0.0,0.0,0.0,0.0,34.400002,25.23,219.78000000000003,12.35,16.34,0.0,0.0,0.0,12.35,0.0,198.360009,23.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11821.437507788014,10420.14393531994
2390,9853.340007,0.05000000000049454,1420.72,1828.3799999999999,0.0,0.0,1887.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.800015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.98,135.96,0.0,0.0,0.0,22.66,0.0,0.0,0.0,92.850003,154.02,1687.28,110.03999999999999,29.209999,0.0,0.0,0.0,0.0,34.209999,24.99,214.56,11.92,16.23,0.0,0.0,0.0,11.92,0.0,193.949991,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11966.474779326783,10420.14393531994
2391,9934.390058,0.05000000000049454,1460.28,1840.16,0.0,0.0,1899.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.59994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.16,136.32,0.0,0.0,0.0,22.72,0.0,0.0,0.0,92.49,157.42,1685.900092,109.950006,29.4,0.0,0.0,0.0,0.0,35.0,25.690001,217.71000899999999,12.11,16.620001,0.0,0.0,0.0,12.11,0.0,201.24000900000001,23.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11980.483665881824,10467.902928356823
2392,9855.259969000006,0.05000000000049454,1441.3600000000001,1835.2,0.0,0.0,1894.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.300015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26,134.52,0.0,0.0,0.0,22.42,0.0,0.0,0.0,90.99,155.04,1677.1599540000002,109.379997,29.24,0.0,0.0,0.0,0.0,34.240002,25.190001,213.75,11.94,16.42,0.0,0.0,0.0,11.94,0.0,198.18,23.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11956.902258023796,10467.902928356823
2393,9696.890015000004,0.05000000000049454,1413.8400000000001,1796.76,0.0,0.0,1854.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.04997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26,134.52,0.0,0.0,0.0,22.42,0.0,0.0,0.0,90.899997,150.96,1638.980046,106.89000300000001,28.32,0.0,0.0,0.0,0.0,33.68,24.77,209.16,11.67,16.219999,0.0,0.0,0.0,11.67,0.0,191.16,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11862.173565590914,10467.902928356823
2394,9709.779982,0.05000000000049454,1353.64,1818.4599999999998,0.0,0.0,1877.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.900015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.22,136.44,0.0,0.0,0.0,22.74,0.0,0.0,0.0,91.13999700000001,151.3,1634.3799539999998,106.58999699999998,28.950001,0.0,0.0,0.0,0.0,34.41,25.26,211.770009,11.94,16.85,0.0,0.0,0.0,11.94,0.0,197.550009,23.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11828.187244208371,10467.902928356823
2395,9667.660022000004,0.05000000000049454,1329.5600000000002,1798.0,0.0,0.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.600015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06,138.12,0.0,0.0,0.0,23.02,0.0,0.0,0.0,91.409997,156.74,1641.28,107.03999999999999,28.91,0.0,0.0,0.0,0.0,34.48,25.360001,211.770009,12.03,16.99,0.0,0.0,0.0,12.03,0.0,201.69,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11856.634343161477,10467.902928356823
2396,9687.819859000001,0.05000000000049454,1324.4,1791.179938,0.0,0.0,1848.959936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.949985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.69999999999999,137.39999999999998,0.0,0.0,0.0,22.9,0.0,0.0,0.0,91.47,162.52,1656.92,108.06,29.84,0.0,0.0,0.0,0.0,35.0,25.77,213.57,12.15,16.99,0.0,0.0,0.0,12.15,0.0,207.81,24.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11936.574275746862,10467.902928356823
2397,9839.160092999997,0.05000000000049454,1365.68,1833.34,0.0,0.0,1892.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.449985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.12,138.24,0.0,0.0,0.0,23.04,0.0,0.0,0.0,91.77,163.54,1655.540092,107.97000599999998,30.15,0.0,0.0,0.0,0.0,36.220001,26.33,219.24000900000001,12.33,17.33,0.0,0.0,0.0,12.33,0.0,214.38,24.630000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12025.03901303118,10467.902928356823
2398,9988.300021999998,214.4300000000005,1413.8400000000001,1871.16,0.0,0.0,1931.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.99997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.82000000000001,137.64000000000001,0.0,0.0,0.0,22.94,0.0,0.0,0.0,92.340003,166.26,1658.7600459999999,108.180003,30.299999,0.0,0.0,0.0,0.0,37.200001,27.09,225.71999999999997,12.55,17.59,0.0,0.0,0.0,12.55,0.0,0.0,25.410000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12126.89293932068,10467.902928356823
2399,9900.139995999998,406.10000000000053,1396.6399999999999,1849.4599999999998,0.0,0.0,1909.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.399985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,133.32,0.0,0.0,0.0,22.22,0.0,0.0,0.0,89.580003,0.0,1670.72,108.96000000000001,29.23,0.0,0.0,0.0,0.0,36.5,26.809999,223.74000900000001,12.29,17.1,0.0,0.0,0.0,12.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12114.470064192821,10467.902928356823
2400,9834.840210999999,191.72000000000048,1389.76,1836.440062,0.0,0.0,1895.680064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.75003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.42,132.84,0.0,0.0,0.0,22.14,0.0,0.0,0.0,89.070003,0.0,1649.5600459999998,107.58000299999999,29.370001,0.0,0.0,0.0,0.0,37.450001,27.51,227.88,12.43,17.360001,0.0,0.0,0.0,12.43,0.0,0.0,0.0,219.45000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12161.175979745887,10467.902928356823
2401,9705.380012000001,0.05000000000049454,1391.48,1837.059938,0.0,0.0,1896.319936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.200045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.76,131.52,0.0,0.0,0.0,21.92,0.0,0.0,0.0,89.909997,0.0,1667.040092,108.72000599999998,29.91,0.0,0.0,0.0,0.0,39.279999,28.549999,235.53000000000003,12.9,18.17,0.0,0.0,0.0,12.9,0.0,0.0,0.0,221.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12247.730414929261,10467.902928356823
2402,9820.319876000003,39.32999900000049,1424.1599999999999,1855.66,0.0,0.0,1915.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.1499250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17999999999999,132.35999999999999,0.0,0.0,0.0,22.06,0.0,0.0,0.0,90.870003,0.0,1676.2399540000001,109.319997,30.09,0.0,0.0,0.0,0.0,0.0,28.209999,239.85,13.51,18.719999,0.0,0.0,0.0,13.51,0.0,0.0,0.0,224.57999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12276.609466747397,10467.902928356823
2403,9832.880002000004,71.55999800000049,1443.0800000000002,1835.2,0.0,0.0,1894.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.050015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06,132.12,0.0,0.0,0.0,22.02,0.0,0.0,0.0,90.38999700000001,0.0,1691.42,110.31,30.66,0.0,0.0,0.0,0.0,0.0,27.940001,238.139991,13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.01000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12193.657689739115,10467.902928356823
2404,10087.259983999998,32.279999000000494,1424.1599999999999,1861.24,0.0,0.0,1921.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.099895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.72,133.44,0.0,0.0,0.0,22.24,0.0,0.0,0.0,89.31,0.0,1720.400092,112.200006,30.870001,0.0,0.0,0.0,0.0,0.0,27.91,236.78999100000001,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.57999999999998,227.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12197.609588574802,10467.902928356823
