date_nr,Portfolio Value,Cash Value,ATRC Position 1 Value,BIO Position 1 Value,INTU Position 1 Value,MASI Position 1 Value,MSCI Position 1 Value,NXE Position 1 Value,AGI Position 1 Value,CCJ Position 1 Value,ACN Position 1 Value,BIO Position 2 Value,SBAC Position 1 Value,FSS Position 1 Value,A Position 1 Value,AAON Position 1 Value,PZZA Position 1 Value,ANSS Position 1 Value,JPM Position 1 Value,FUL Position 1 Value,EVTC Position 1 Value,ITT Position 1 Value,ITT Position 2 Value,OSK Position 1 Value,COOP Position 1 Value,ERIC Position 1 Value,IAC Position 1 Value,NTES Position 1 Value,PEGA Position 1 Value,SUZ Position 1 Value,PAAS Position 1 Value,ASB Position 1 Value,NMR Position 1 Value,ASX Position 1 Value,AEM Position 1 Value,DXC Position 1 Value,SNY Position 1 Value,DXC Position 2 Value,KFY Position 1 Value,ASX Position 2 Value,IP Position 1 Value,GOOG Position 1 Value,CSL Position 1 Value,RITM Position 1 Value,SBRA Position 1 Value,NHI Position 1 Value,USM Position 1 Value,CMA Position 1 Value,BIP Position 1 Value,VIAV Position 1 Value,VIAV Position 2 Value,EQNR Position 1 Value,EQNR Position 2 Value,ABEV Position 1 Value,AMN Position 1 Value,SIRI Position 1 Value,SIRI Position 2 Value,PFE Position 1 Value,WNS Position 1 Value,AGYS Position 1 Value,FHN Position 1 Value,EXLS Position 1 Value,FHN Position 2 Value,CWEN Position 1 Value,VGR Position 1 Value,BIP Position 2 Value,NOK Position 1 Value,OPCH Position 1 Value,FLEX Position 1 Value,ELP Position 1 Value,FLEX Position 2 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2061,9376.513400999998,0.7899999999998499,0.0,1662.8100600000002,0.0,1148.0,0.0,0.0,0.0,0.0,1547.1000649999999,1108.54004,0.0,34.810001,0.0,73.413338,1870.549943,1249.319948,133.440002,393.06001200000003,154.679992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.388610165439,10091.876736111113
2062,9227.576692,0.7899999999998499,0.0,1624.020081,0.0,1131.520016,0.0,0.0,0.0,0.0,1547.599945,1082.680054,0.0,34.169998,0.0,72.746666,1842.049943,1214.239992,131.860001,393.41999999999996,152.479996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9135.013844487523,10091.876736111113
2063,9059.126702999998,0.7899999999998499,0.0,1589.6700449999998,0.0,1093.760008,0.0,0.0,0.0,0.0,1557.8999350000001,1059.78003,0.0,33.630001,0.0,71.786666,1802.340019,1174.47998,128.889999,391.14001200000007,154.960008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9016.60995021762,10091.876736111113
2064,9119.879966999997,0.7899999999998499,0.0,1623.1799939999999,0.0,1085.680056,0.0,0.0,0.0,0.0,1538.399965,1082.119996,0.0,33.380001,0.0,70.440002,1840.719943,1159.760008,130.169998,397.08000000000004,158.160004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8949.697664074467,10091.876736111113
2065,9291.996633,158.95000399999984,0.0,1646.21997,0.0,1109.92004,0.0,0.0,0.0,0.0,1581.150055,1097.47998,0.0,33.709999,0.0,72.266662,1871.8799430000001,1192.359984,132.479996,395.58000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9141.297930268573,10091.876736111113
2066,9618.630054,158.95000399999984,0.0,1688.4299939999999,0.0,1195.359984,0.0,0.0,0.0,0.0,1624.5500200000001,1125.619996,0.0,34.439999,0.0,75.599998,1929.260019,1243.680052,138.399994,404.33999400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9345.914561716627,10091.876736111113
2067,9532.433451999997,405.1299939999999,0.0,1724.520081,0.0,1259.199952,0.0,0.0,0.0,0.0,1597.5,1149.680054,0.0,33.830002,0.0,74.973336,1908.930019,1238.52002,140.149994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9461.316210641779,10091.876736111113
2068,9717.226512000001,405.1299939999999,0.0,1764.659913,0.0,1261.439944,0.0,0.0,0.0,0.0,1619.75006,1176.439942,0.0,34.549999,0.0,77.866668,1962.889962,1274.400024,140.100006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9571.656869077417,10091.876736111113
2069,9189.363267999997,0.7899999999998499,0.0,1739.9399399999998,0.0,1265.04004,0.0,0.0,0.0,0.0,1622.5,1159.95996,0.0,34.220001,0.0,75.733338,1908.930019,1242.599976,139.649994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9567.496450107843,10091.876736111113
2070,9297.243437,0.7899999999998499,0.0,1768.350036,0.0,1279.04004,0.0,0.0,0.0,0.0,1637.3500050000002,1178.900024,0.0,34.41,0.0,74.253334,1911.969943,1269.56006,142.619995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9675.648515776069,10091.876736111113
2071,9574.593338,143.40999499999984,0.0,1696.1700449999998,0.0,1228.95996,0.0,0.0,0.0,0.0,1602.5,1130.78003,0.0,34.150002,0.0,71.573334,1891.83,1225.719972,0.0,0.0,0.0,549.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9556.902195743716,10091.876736111113
2072,9654.143405,143.40999499999984,0.0,1703.100036,0.0,1253.760008,0.0,0.0,0.0,0.0,1626.450045,1135.400024,0.0,34.200001,0.0,70.573334,1896.010019,1243.839964,0.0,0.0,0.0,547.399979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9693.985568909447,10091.876736111113
2073,9639.803304,0.7899999999998499,0.0,1692.899964,0.0,1231.92004,0.0,0.0,0.0,0.0,1638.549955,1128.599976,0.0,34.549999,0.0,69.653336,1907.030057,1235.880004,0.0,0.0,0.0,544.389979,155.539994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9743.096954690052,10091.876736111113
2074,9773.963354,0.7899999999998499,0.0,1722.240051,0.0,1240.239992,0.0,0.0,0.0,0.0,1653.69995,1148.160034,0.0,34.029999,0.0,69.573334,1941.42,1273.599976,0.0,0.0,0.0,536.830014,153.380004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9812.710946814574,10091.876736111113
2075,10043.043456999998,0.7899999999998499,0.0,1745.880066,0.0,1274.319944,0.0,0.0,0.0,0.0,1703.45001,1163.920044,0.0,34.75,0.0,74.813332,2017.040076,1310.599976,0.0,0.0,0.0,558.040007,159.440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9932.980903646456,10091.876736111113
2076,9961.829778000001,1311.389976,0.0,1740.6899399999998,0.0,1243.199952,0.0,0.0,0.0,0.0,1692.299955,1160.45996,0.0,34.18,0.0,74.519996,2008.489981,0.0,0.0,0.0,0.0,541.800014,154.800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9870.465698595144,10091.876736111113
2077,9763.276511,1311.389976,0.0,1689.6899399999998,0.0,1164.319944,0.0,0.0,0.0,0.0,1686.150055,1126.45996,0.0,33.75,0.0,74.306664,2000.319981,0.0,0.0,0.0,0.0,526.4699929999999,150.419998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9715.96783251341,10091.876736111113
2078,9887.43353,0.7899999999998499,0.0,1712.6700449999998,0.0,1213.680056,0.0,0.0,0.0,0.0,1703.200075,1141.78003,0.0,33.950001,0.0,74.933334,2029.389962,0.0,0.0,0.0,0.0,532.350021,152.100006,1292.5900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9749.101445379556,10138.131171151623
2079,9920.683355999998,0.7899999999998499,0.0,1708.649964,0.0,1203.760008,0.0,0.0,0.0,0.0,1722.3500050000002,1139.099976,0.0,33.880001,0.0,74.173332,2032.6200569999999,0.0,0.0,0.0,0.0,533.75,152.5,1319.110013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9827.980828647262,10138.131171151623
2080,9845.113289,1723.1400050000002,0.0,1724.549928,0.0,1160.400024,0.0,0.0,0.0,0.0,0.0,1149.699952,0.0,33.259998,0.0,72.77333,2027.8700569999999,0.0,0.0,0.0,0.0,520.449986,148.699996,1284.270013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9704.622756242852,10138.131171151623
2081,9800.043497999999,1723.1400050000002,0.0,1729.9200449999998,0.0,1169.680056,0.0,0.0,0.0,0.0,0.0,1153.28003,0.0,32.880001,0.0,71.45333,2010.200057,0.0,0.0,0.0,0.0,507.01000000000005,144.86,1257.619974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9610.323745818176,10138.131171151623
2082,9882.533113,0.7899999999998499,0.0,1789.799928,0.0,1178.07996,0.0,0.0,0.0,0.0,0.0,1193.199952,0.0,32.740002,0.0,70.693336,2004.309962,0.0,0.0,0.0,0.0,500.63997900000004,143.039994,1241.5,1727.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9651.200159598182,10138.131171151623
2083,9816.349780999999,0.7899999999998499,0.0,1791.479919,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,1194.319946,0.0,32.080002,0.0,69.32,1972.200057,0.0,0.0,0.0,0.0,502.179986,143.479996,1220.439961,1738.059914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9625.614571922702,10138.131171151623
2084,9692.129975999998,0.7899999999998499,0.0,1769.130066,0.0,1117.839968,0.0,0.0,0.0,0.0,0.0,1179.420044,0.0,32.310001,0.0,69.559998,1946.549943,0.0,0.0,0.0,0.0,496.929986,141.979996,1228.369974,1709.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9463.160282361709,10138.131171151623
2085,9564.136655999999,0.7899999999998499,0.0,1674.71997,0.0,1099.599976,0.0,0.0,0.0,0.0,0.0,1116.47998,0.0,32.580002,0.0,69.266662,1951.489981,0.0,0.0,0.0,0.0,494.409979,141.259994,1226.290026,1747.950086,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9430.820426515887,10138.131171151623
2086,9743.423229,0.7899999999998499,0.0,1694.549928,0.0,1102.239992,0.0,0.0,0.0,0.0,0.0,1129.699952,0.0,33.380001,0.0,69.77333,1975.049943,0.0,0.0,0.0,0.0,505.61002099999996,144.460006,1259.180013,1819.330043,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9536.20586239142,10138.131171151623
2087,9589.416736,1820.120043,0.0,1644.5700060000001,0.0,1078.95996,0.0,0.0,0.0,0.0,0.0,1096.380004,0.0,33.32,0.0,69.306664,1921.090019,0.0,0.0,0.0,0.0,505.61002099999996,144.460006,1267.110013,0.0,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.396863892494,10138.131171151623
2088,9520.136905,1820.120043,0.0,1627.020081,0.0,1040.479984,0.0,0.0,0.0,0.0,0.0,1084.680054,0.0,33.34,0.0,69.22667,1934.7700379999999,0.0,0.0,0.0,0.0,500.29000699999995,142.940002,1258.790026,0.0,8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9418.466921944786,10138.131171151623
2089,7949.133545,0.7899999999998499,0.0,1669.380066,0.0,1090.640016,0.0,0.0,0.0,0.0,0.0,1112.920044,0.0,34.130001,0.0,70.213334,2005.450057,0.0,0.0,0.0,0.0,516.110021,147.460006,1293.5,0.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9569.70493843227,10138.131171151623
2090,7996.700094000001,0.7899999999998499,0.0,1686.03003,0.0,1089.760008,0.0,0.0,0.0,0.0,0.0,1124.02002,0.0,34.34,0.0,71.800004,2011.149962,0.0,0.0,0.0,0.0,524.580014,149.880004,1295.580052,0.0,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9563.786313681321,10138.131171151623
2091,9658.926533,0.7899999999998499,0.0,1635.71997,0.0,1043.119992,0.0,0.0,0.0,0.0,0.0,1090.47998,0.0,35.189999,0.0,74.986664,1988.92,0.0,0.0,0.0,0.0,520.169986,148.619996,1289.729987,0.0,8.52,1736.9799620000001,85.699997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9422.692266870297,10138.131171151623
2092,9368.989764999998,0.7899999999998499,0.0,1602.869934,0.0,999.359984,0.0,0.0,0.0,0.0,0.0,1068.579956,0.0,35.02,0.0,74.839996,1915.959924,0.0,0.0,0.0,0.0,508.27000699999996,145.220002,1265.939961,0.0,8.53,1657.75,85.860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9161.306272385342,10138.131171151623
2093,9453.713512999999,0.7899999999998499,0.0,1589.850036,0.0,990.320008,0.0,0.0,0.0,0.0,0.0,1059.900024,0.0,34.700001,0.0,73.413338,1968.780057,0.0,0.0,0.0,0.0,511.69998599999997,146.199996,1279.200026,0.0,8.47,1702.0200379999999,88.370003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9213.50681816407,10138.131171151623
2094,8947.113271999999,0.7899999999998499,0.0,1480.589997,0.0,949.119992,0.0,0.0,0.0,0.0,0.0,987.059998,0.0,34.040001,0.0,67.893334,1830.08,0.0,0.0,0.0,0.0,490.97999300000004,140.279998,1226.680013,0.0,8.24,1643.8799430000001,87.480003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8954.180613249473,10138.131171151623
2095,8909.653346000001,0.7899999999998499,0.0,1502.879973,0.0,936.799984,0.0,0.0,0.0,0.0,0.0,1001.919982,0.0,34.400002,0.0,65.333336,1808.040076,0.0,0.0,0.0,0.0,485.100021,138.600006,1225.639987,0.0,8.18,1612.909981,89.059998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8972.966904500305,10138.131171151623
2096,8984.986508999998,0.7899999999998499,0.0,1539.3299550000002,0.0,946.080016,0.0,0.0,0.0,0.0,0.0,1026.21997,0.0,35.029999,0.0,66.786666,1748.760019,0.0,0.0,0.0,0.0,501.899979,143.399994,1223.169948,0.0,8.09,1654.139962,91.290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9195.020019706411,10138.131171151623
2097,8801.486696999998,92.08000099999985,0.0,1536.1799939999999,0.0,903.760008,0.0,0.0,0.0,0.0,0.0,1024.119996,0.0,34.029999,0.0,64.986664,1729.950057,0.0,0.0,0.0,0.0,491.54000699999995,140.440002,1201.7200260000002,0.0,7.96,1574.719943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8861.383250926889,10138.131171151623
2098,8870.380142,92.08000099999985,0.0,1504.260039,0.0,953.200016,0.0,0.0,0.0,0.0,0.0,1002.840026,0.0,34.439999,0.0,66.0,1747.6200569999999,0.0,0.0,0.0,0.0,500.149979,142.899994,1221.869974,0.0,8.07,1596.950057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8911.673752459541,10184.597605686069
